,reactant_smi,rxn_id,mapped_atoms,reactant_id_no_underbar,elec_sites,MAA Value [kJ/mol],Est. Error [kJ/mol],Type
183,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,13,220.4376177214308,27.808630455652995,Double bond
184,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,24,218.86731351589526,27.21025725274461,Double bond
185,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,16,218.71134518206023,25.95096309492279,Double bond
186,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,20,214.77836555249073,28.158291971797038,Double bond
187,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,22,192.12964665779083,29.786701601887543,Double bond
188,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,23,191.72662785945025,28.153416998027676,Double bond
189,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,15,191.5576651424762,26.999842888942215,Double bond
190,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,14,190.00525260381357,30.490617391953045,Double bond
191,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,7,189.48516694812147,34.1603236682693,Double bond
192,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,12,177.2014683010245,39.32451983659551,Double bond
193,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,21,173.1181008514833,33.06926970015506,Double bond
194,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,11,164.23471289127946,37.89878580061489,Double bond
195,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,25,155.72912703371026,36.45832131786017,Double bond
196,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,8,149.71706170041082,31.3689014047693,Double bond
197,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,9,142.3069311429115,26.45866626358886,Double bond
198,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,5,101.3804023178696,17.677972138171487,Amide
199,CCN(CC)C(=[O:10])C1=C(C=CC2=C1C=CC=C2)[C+:20]3CCC4=CC=CC=C43,15,"{10: 6, 20: 17}",15reac0,6,15.936055866538618,29.218604875546305,Double bond
200,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,4,86.01043046912898,10.96985741260685,Double bond
201,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,2,71.33609608926216,18.59753345637519,Double bond
202,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,6,71.33609608926216,18.59753345637519,Double bond
203,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,3,48.08632114941269,10.654745893433706,Double bond
204,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,5,48.08632114941269,10.654745893433706,Double bond
205,CC1=CC=C(C=C1)[OH:10],16,{10: 7},16reac0,1,35.13639502523402,17.008656724744228,Double bond
206,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,8,268.7290775196058,27.72709265023937,Double bond
207,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,12,268.7290775196058,27.72709265023937,Double bond
208,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,2,268.7290775196058,27.72709265023937,Double bond
209,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,14,268.7290775196058,27.72709265023937,Double bond
210,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,4,268.7290775196058,27.72709265023937,Double bond
211,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,18,268.7290775196058,27.72709265023937,Double bond
212,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,0,209.8894341308798,32.50061095371357,Double bond
213,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,16,209.8894341308798,32.50061095371357,Double bond
214,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,10,209.8894341308798,32.50061095371357,Double bond
215,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,6,208.08138600915865,33.266191829582155,Carbocation
216,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,5,203.53419118311058,27.577903129167304,Double bond
217,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,17,203.53419118311058,27.577903129167304,Double bond
218,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,15,203.53419118311058,27.577903129167304,Double bond
219,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,11,203.53419118311058,27.577903129167304,Double bond
220,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,9,203.53419118311058,27.577903129167304,Double bond
221,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,1,203.53419118311058,27.577903129167304,Double bond
222,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,3,147.42290604839243,24.70639790090518,Double bond
223,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,7,147.42290604839243,24.70639790090518,Double bond
224,C1=CC=C(C=C1)[C+:20](C2=CC=CC=C2)C3=CC=CC=C3,16,{20: 6},16reac1,13,147.42290604839243,24.70639790090518,Double bond
225,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,11,267.4533281784634,17.098242887538408,Double bond
226,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,1,220.78254233647846,27.76740299456056,Carbocation
227,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,10,201.44717128131433,36.118021211550484,Double bond
228,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,12,139.1535948873569,36.49085495105467,Double bond
229,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,8,114.91523540662736,31.78096795607327,Double bond
230,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,7,112.15538174822797,26.232596402155064,Double bond
231,C[C+:20](C)CC(C)(C)C1=C(C=CC(=C1)Br)[OH:10],17,"{20: 1, 10: 14}",17reac0,9,75.57733129877211,28.977496639651452,Double bond
232,N#N,18,{},18reac0,0,319.0872962595681,27.54563707868732,Triple bond
233,N#N,18,{},18reac0,1,319.0872962595681,27.54563707868732,Triple bond
234,CC(C)=[O:10],18,{10: 3},18reac1,1,163.74409044862412,27.57419399346538,Ketone
235,CC(C)=[O:10],18,{10: 3},18reac1,3,-53.30024034689819,21.855673544547432,Double bond
236,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,0,267.4599565871154,28.640625122791707,Carbocation
237,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,5,250.74107446703894,32.83312595482113,Double bond
238,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,3,250.74107446703894,32.83312595482113,Double bond
239,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,6,236.34196788075215,27.053633282617703,Double bond
240,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,2,236.34196788075215,27.053633282617703,Double bond
241,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,4,217.00141990620915,31.740439537156654,Double bond
242,[CH2+:20]C1=CC=CC=C1,18,{20: 0},18reac2,1,169.92646766456016,36.98775778077221,Double bond
243,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,6,286.810841207918,30.575088363140623,Carbocation
244,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,8,266.17867299470817,28.74850070169912,Double bond
245,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,12,266.17867299470817,28.74850070169912,Double bond
246,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,2,266.17867299470817,28.74850070169912,Double bond
247,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,4,266.17867299470817,28.74850070169912,Double bond
248,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,10,225.06564618867677,23.88648383208689,Double bond
249,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,0,225.06564618867677,23.88648383208689,Double bond
250,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,5,211.3987540506026,35.16677460624609,Double bond
251,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,1,211.3987540506026,35.16677460624609,Double bond
252,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,9,211.3987540506026,35.16677460624609,Double bond
253,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,11,211.3987540506026,35.16677460624609,Double bond
254,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,3,189.590663042426,31.1716764785814,Double bond
255,C1=CC=C(C=C1)[CH+:20]C2=CC=CC=C2,19,{20: 6},19reac1,7,189.590663042426,31.1716764785814,Double bond
256,CC1=CCC(CC1)[C+:20](C)C,20,{20: 7},20reac0,7,230.405295782433,32.090841354766866,Carbocation
257,CC1=CCC(CC1)[C+:20](C)C,20,{20: 7},20reac0,1,189.26742743185255,42.5801171449384,Double bond
258,CC1=CCC(CC1)[C+:20](C)C,20,{20: 7},20reac0,2,119.57586921559269,25.862032893487182,Double bond
259,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,1,209.27079439852022,33.11281126753074,Carbocation
260,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,12,175.6890845007827,25.595723439604527,Double bond
261,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,10,137.91896190863648,28.926379609486627,Double bond
262,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,8,120.19287012556782,37.9012247120571,Double bond
263,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,11,105.69165592862625,41.387036972400495,Double bond
264,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,13,97.4593096703781,28.683769232535916,Double bond
265,C[C+:20]1CCCCCC1C2=C(C=CC(=C2)OC)[NH:10]C,21,"{20: 1, 10: 16}",21reac0,9,71.8417086654914,27.521432896632543,Double bond
266,C[C+:20](C)C,22,{20: 1},22reac0,1,251.59050689556017,25.13379294311882,Carbocation
267,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,2,169.03155501050952,17.09621929135956,Double bond
268,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,1,92.05876650866978,12.545558575738179,Double bond
269,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,3,92.05876650866978,12.545558575738179,Double bond
270,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,0,79.04477809863373,16.418327625361464,Double bond
271,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,4,79.04477809863373,16.418327625361464,Double bond
272,C1=CC(=CC=C1[NH2:10])Cl,22,{10: 6},22reac1,5,74.24632135209741,13.787997021762132,Double bond
273,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,2,227.03766885767277,37.454965205785896,Double bond
274,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,8,208.62608032192162,48.63366590173254,Iminium
275,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,6,196.77757788253376,24.524851849945215,Double bond
276,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,4,196.77757788253376,24.524851849945215,Double bond
277,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,7,172.90280207721418,32.00577208836245,Double bond
278,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,3,172.90280207721418,32.00577208836245,Double bond
279,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,5,87.94376175621963,31.06341785583896,Double bond
280,COC1=CC=C(C=C1)/[CH:20]=[NH+:21]/C2CCCCC2,23,"{20: 8, 21: 9}",23reac0,9,52.726711765569476,47.44805062306678,Cation with charge plus1
281,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,3,66.24906524738847,10.110639375429864,Double bond
282,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,1,52.402396317063435,9.398450965184896,Double bond
283,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,5,52.402396317063435,9.398450965184896,Double bond
284,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,2,40.92570407065134,22.635710392358142,Double bond
285,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,4,40.92570407065134,22.635710392358142,Double bond
286,C1=CC=C(C=C1)[NH2:10],23,{10: 6},23reac1,0,19.339814886845712,13.957004720588875,Double bond
287,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,8,157.71346756467617,14.822544868084226,Double bond
288,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,4,151.52838447554709,29.846341676248578,Imine
289,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,10,145.14645586722216,15.083801561051477,Double bond
290,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,6,145.14645586722216,15.083801561051477,Double bond
291,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,3,113.63637742105861,39.57164906337033,Double bond
292,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,7,76.88048441706817,15.897344176034329,Double bond
293,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,9,76.88048441706817,15.897344176034329,Double bond
294,CCC/[N:10]=C/C1=CC=CC=C1,24,{10: 3},24reac0,5,65.26693517816406,11.046187297608416,Double bond
295,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,10,244.37777323747665,23.132901031314287,Anhydride
296,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,7,234.15966379374044,26.694393960135766,Anhydride
297,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,5,215.65235359889041,21.550648386346992,Double bond
298,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,3,193.2171801964477,19.352445746279315,Double bond
299,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,1,181.58351172636682,21.944759770001202,Double bond
300,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,4,105.52464104793563,27.467407439834997,Double bond
301,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,6,104.08242698412745,27.301535719484274,Double bond
302,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,2,99.44861654962776,35.99756348392526,Double bond
303,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,8,75.7358913809706,29.678822521529163,Double bond
304,C1C2=C(C=CC=C2)[C:20](=[O:21])OC1=O,24,"{20: 7, 21: 8}",24reac1,11,-42.88365583806608,23.99367883827632,Double bond
305,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,8,258.7916520204313,37.133271172338794,Oxonium
306,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,11,168.83240053715525,15.877976389034762,Ester
307,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,1,167.1256220930943,18.979964857297,Ester
308,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,9,120.99832728432793,60.445238595225575,Cation with charge plus1
309,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,12,-79.52184964887452,26.370571950222498,Double bond
310,CC(=O)OCC1C(C[CH:20]=[O+:21]1)OC(=O)C,25,"{20: 8, 21: 9}",25reac0,2,-85.81825455490436,28.783887802302054,Double bond
311,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,0,129.47442835507474,10.82086167191364,Double bond
312,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,2,121.4871893275829,18.29794967266228,Double bond
313,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,4,117.79429865531006,14.678593507536302,Double bond
314,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,1,91.84223267479732,23.882099293275612,Double bond
315,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,5,51.21939574472138,17.662365058558287,Double bond
316,C1=CC(=[N:10]C=C1)O,25,{10: 3},25reac1,3,-7.302715827737453,27.453929990846063,Double bond
317,CCC(C(C)[C:20](=[O:21])Cl)O[Si](C)(C)C(C)(C)C,26,"{20: 5, 21: 6}",26reac1,5,205.77249650829708,27.892846763668103,Acyl halide
318,CCC(C(C)[C:20](=[O:21])Cl)O[Si](C)(C)C(C)(C)C,26,"{20: 5, 21: 6}",26reac1,6,54.996261518610034,46.97540692449644,Double bond
319,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,3,98.92061603680934,23.474173491530003,Double bond
320,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,5,95.86118406050532,12.134676600634382,Double bond
321,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,7,95.86118406050532,12.134676600634382,Double bond
322,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,4,69.06760915399624,23.24141990517463,Double bond
323,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,8,69.06760915399624,23.24141990517463,Double bond
324,CN(C)C1=CC=[N:10]C=C1,26,{10: 6},26reac2,6,-74.23750775893174,25.61290654310322,Double bond
325,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,5,243.24563650427763,16.27204710354914,Double bond
326,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,7,224.2311261521555,16.857344290113502,Double bond
327,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,9,224.2311261521555,16.857344290113502,Double bond
328,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,2,213.52046880110373,22.12029185897618,Ester
329,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,8,173.15339600417397,26.086217273426904,Double bond
330,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,12,139.89314845039684,15.45950039387852,Double bond neighbouratom with charge plus1
331,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,10,121.44278435404138,21.920148932079105,Double bond
332,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,6,121.44278435404138,21.920148932079105,Double bond
333,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,11,118.71760195739074,8.025283977039773,Cation with charge plus1
334,CC[C:20](=[O:21])OC1=CC=C(C=C1)[N+](=O)[O-],27,"{20: 2, 21: 3}",27reac0,3,-37.59360763643881,20.59804083906924,Double bond
335,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,3,98.92061603680934,23.474173491530003,Double bond
336,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,5,95.86118406050532,12.134676600634382,Double bond
337,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,7,95.86118406050532,12.134676600634382,Double bond
338,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,4,69.06760915399624,23.24141990517463,Double bond
339,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,8,69.06760915399624,23.24141990517463,Double bond
340,CN(C)C1=CC=[N:10]C=C1,27,{10: 6},27reac1,6,-74.23750775893174,25.61290654310322,Double bond
341,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,1,278.30758236402403,34.59915266909462,Carbocation
342,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,6,232.84950414261613,25.036916201991758,Double bond
343,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,5,209.50944070535468,40.42164924343378,Double bond
344,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,7,209.50944070535468,40.42164924343378,Double bond
345,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,4,194.6520434807378,23.88146052688469,Double bond
346,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,8,194.6520434807378,23.88146052688469,Double bond
347,C[C+:20](C)C1=CC=CC=C1,28,{20: 1},28reac0,3,180.87952738179723,44.97466443374974,Double bond
348,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,0,131.9474674905712,21.786635217862337,Double bond
349,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,2,119.4139571701453,13.81383153701276,Double bond
350,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,4,119.4139571701453,13.81383153701276,Double bond
351,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,1,89.41118020729989,18.473049954197908,Double bond
352,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,5,89.41118020729989,18.473049954197908,Double bond
353,C1=CC=[N:10]C=C1,28,{10: 3},28reac1,3,41.78747107232433,33.51747520661557,Double bond
354,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,3,98.92061603680934,23.474173491530003,Double bond
355,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,5,95.86118406050532,12.134676600634382,Double bond
356,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,7,95.86118406050532,12.134676600634382,Double bond
357,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,4,69.06760915399624,23.24141990517463,Double bond
358,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,8,69.06760915399624,23.24141990517463,Double bond
359,CN(C)C1=CC=[N:10]C=C1,29,{10: 6},29reac0,6,-74.23750775893174,25.61290654310322,Double bond
360,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,1,298.43954292453395,38.09199594808601,Carbocation
361,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,13,242.30591200685666,28.91572109581357,Double bond
362,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,3,242.30591200685666,28.91572109581357,Double bond
363,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,24,242.30591200685666,28.91572109581357,Double bond
364,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,14,242.30591200685666,28.91572109581357,Double bond
365,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,5,191.6055264445746,28.89644073680079,Double bond
366,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,16,191.6055264445746,28.89644073680079,Double bond
367,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,12,147.56487773276658,24.133517831639892,Double bond
368,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,4,147.56487773276658,24.133517831639892,Double bond
369,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,23,147.56487773276658,24.133517831639892,Double bond
370,C2([CH+:20]C3=CC=C(N4CCOCC4)C=C3)=CC=C(N5CCOCC5)C=C2,29,{20: 1},29reac1,15,147.56487773276658,24.133517831639892,Double bond
