name,smiles,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
1343d651b596437231104dde00498792,Nc1c(C(=O)NC2CCCCC2)c2nc3ccccc3nc2n1/N=C/c1ccco1,[H]/C(=N\n1c(N([H])[H])c(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2nc3c([H])c([H])c([H])c([H])c3nc21)c1oc([H])c([H])c1[H],0,True,True
e4bf92ae8f8a59ca352ddec3f8785d3d,Cc1ccc(CN2c3ccccc3C(=O)NS2(=O)=O)cc1,[H]c1c([H])c([H])c2c(c1[H])C(=O)N([H])S(=O)(=O)N2C([H])([H])c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],0,True,True
f2ec0ae7788f3b9038852910f10776a3,CCN1c2ncccc2C(=O)Nc2c(COCc3ccccc3)cc(OC)nc21,[H]c1nc2c(c([H])c1[H])C(=O)N([H])c1c(nc(OC([H])([H])[H])c([H])c1C([H])([H])OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H])N2C([H])([H])C([H])([H])[H],0,True,True
e129ae74d1ce67a0222a9f9db8860ea9,CO[C@@H]1OC[C@@H](OC(=O)C(C)(C)C)[C@H](OC(=O)C(C)(C)C)[C@H]1OC(=O)C(C)(C)C,[H]C([H])([H])O[C@]1([H])OC([H])([H])[C@@]([H])(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@@]1([H])OC(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],0,True,True
cbddc180dc6da39a8074db65631a3e14,Cc1ccc(Cl)cc1NCc1nc2n(n1)CCCCC2,[H]c1c([H])c(C([H])([H])[H])c(N([H])C([H])([H])c2nc3n(n2)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1Cl,0,True,True
a211115ea5e32b1e3de3ba98070379c5,CCc1cccc2c1n(CC)c(=N)n2CC(=O)c1ccc(Br)cc1,[H]N=c1n(C([H])([H])C(=O)c2c([H])c([H])c(Br)c([H])c2[H])c2c([H])c([H])c([H])c(C([H])([H])C([H])([H])[H])c2n1C([H])([H])C([H])([H])[H],0,True,True
da946b316092df896cfcae351c5749b3,O=C(c1ccccc1)[C@H]1Nc2ccc(Cl)cc2C2c3ccccc3CC21,[H]c1c([H])c([H])c(C(=O)[C@@]2([H])N([H])c3c([H])c([H])c(Cl)c([H])c3C3([H])c4c([H])c([H])c([H])c([H])c4C([H])([H])C32[H])c([H])c1[H],0,True,True
aa4316db47def955b3173c22e8bb23f2,COCCN(C(S)=Nc1ccc(C(C)C)cc1)C(C)c1cccs1,[H]SC(=Nc1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])N(C([H])([H])C([H])([H])OC([H])([H])[H])C([H])(c1sc([H])c([H])c1[H])C([H])([H])[H],0,True,True
037551e8b58bd0cbafb14f7919bfc92d,CN(C)c1ccc(Nc2nc3ccc(N)cc3s2)cc1,[H]c1c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1N([H])c1nc2c([H])c([H])c(N([H])[H])c([H])c2s1,0,True,True
8cab0525e17b68f39e327bade8120380,O=C(NCCN1CCNCC1)c1ccccc1O,[H]Oc1c([H])c([H])c([H])c([H])c1C(=O)N([H])C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H],0,True,True
338669a2fb40919344fbac15a7e05ccd,OC1(c2ccccc2)CCN(C(c2ccccc2)c2ccccn2)CC1,[H]OC1(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])N(C([H])(c2nc([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C1([H])[H],0,True,True
73d206d6f1ef6667187f61412a304000,CN1C(=N)N[C@](C)(c2sc(-c3cccc(-n4nccn4)c3)cc2Cl)CS1(=O)=O,[H]N=C1N([H])[C@@](c2sc(-c3c([H])c([H])c([H])c(-n4nc([H])c([H])n4)c3[H])c([H])c2Cl)(C([H])([H])[H])C([H])([H])S(=O)(=O)N1C([H])([H])[H],0,True,True
2bee992e602842c86191be1147e634c8,c1ccc(-c2nc3cc4c5c(cccc5c3o2)CCO4)cc1,[H]c1c([H])c([H])c(-c2nc3c([H])c4c5c(c([H])c([H])c([H])c5c3o2)C([H])([H])C([H])([H])O4)c([H])c1[H],0,True,True
df930ee07ccf67ec576bdfbb5cc4a7c0,COc1ccccc1CN1CC(=O)N2CSC[C@H]2C1=O,[H]c1c([H])c([H])c(C([H])([H])N2C(=O)[C@@]3([H])N(C(=O)C2([H])[H])C([H])([H])SC3([H])[H])c(OC([H])([H])[H])c1[H],0,True,True
5ed4d89b5a610a13b389725b30444164,O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1ccc(CCc2ccc(O)cc2)cc1,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])c2c([H])c([H])c(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)c([H])c2[H])c([H])c1[H],0,True,True
9145ed3cf9589723ad2c7ed4279586e9,Cn1cc(S(=O)(=O)Nc2ccc3[nH]c(C4CCC4)nc3c2)cn1,[H]c1nn(C([H])([H])[H])c([H])c1S(=O)(=O)N([H])c1c([H])c([H])c2c(nc(C3([H])C([H])([H])C([H])([H])C3([H])[H])n2[H])c1[H],0,True,True
e36f6bf64f9326ca98b5024f1bb33b94,Oc1ccc2c3c(ccc2c1)CCNC3,[H]Oc1c([H])c([H])c2c3c(c([H])c([H])c2c1[H])C([H])([H])C([H])([H])N([H])C3([H])[H],0,True,True
ecd2128d2f357e06a9e235a900cc528b,NC(=O)c1cc(-c2ccccc2)cc2c(N[C@H]3CCCNC3)ncnc12,[H]c1nc(N([H])[C@]2([H])C([H])([H])N([H])C([H])([H])C([H])([H])C2([H])[H])c2c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c(C(=O)N([H])[H])c2n1,0,True,True
25b976bf05dd2ed6a5222cdc0346a9a9,Cn1c(=O)[nH]c2ncc(-c3cccc(C(=O)NCc4nc5ccccc5[nH]4)c3)cc21,[H]c1nc2c(c([H])c1-c1c([H])c([H])c([H])c(C(=O)N([H])C([H])([H])c3nc4c([H])c([H])c([H])c([H])c4n3[H])c1[H])n(C([H])([H])[H])c(=O)n2[H],0,True,True
b323e4f439aed11b69c23ac225e2d9d5,O=C1CO[C@@H]2CN(Cc3cccnc3)C[C@H]2N1Cc1ccncc1,[H]c1nc([H])c(C([H])([H])N2C([H])([H])[C@@]3([H])OC([H])([H])C(=O)N(C([H])([H])c4c([H])c([H])nc([H])c4[H])[C@]3([H])C2([H])[H])c([H])c1[H],0,True,True
8368787444bada7ddaaa217f4646fde2,Cc1ccc(C2=NCCn3nc4cc([N+](=O)[O-])ccc4c32)cc1,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1C1=NC([H])([H])C([H])([H])n2nc3c([H])c([N+](=O)[O-])c([H])c([H])c3c21,0,True,True
9a0e664d015cae0ea47a688f66bd78ff,Cc1cc(C)c2c(c1)CC1(Cc3c(C)ccc(C)c3C1=O)C2=O,[H]c1c(C([H])([H])[H])c([H])c2c(c1C([H])([H])[H])C(=O)C1(C(=O)c3c(C([H])([H])[H])c([H])c([H])c(C([H])([H])[H])c3C1([H])[H])C2([H])[H],0,True,True
53584a71ab4dc467432c1fdce7594a4d,O=[N+]([O-])c1cc([N+](=O)[O-])c2oc(-c3ccccc3)c(Br)c2c1O,[H]Oc1c([N+](=O)[O-])c([H])c([N+](=O)[O-])c2oc(-c3c([H])c([H])c([H])c([H])c3[H])c(Br)c12,0,True,True
ad1e81c357d5f0b77c93f76c8653ab1e,CC(=O)O[C@@H]1[C@@H](F)[C@@H](CSC(C)=O)O[C@H]1n1ccc(=O)[nH]c1=O,[H]c1c([H])n([C@]2([H])O[C@]([H])(C([H])([H])SC(=O)C([H])([H])[H])[C@]([H])(F)[C@@]2([H])OC(=O)C([H])([H])[H])c(=O)n([H])c1=O,0,True,True
5be56ece01d1db1790ed487142b809a8,COc1cccc(C2(C)CNP(=S)(OC)O2)c1,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C2(C([H])([H])[H])OP(=S)(OC([H])([H])[H])N([H])C2([H])[H])c1[H],0,True,True
9bf2d74abb6e31ee4048461bb6fffb52,O=P(O)(O)C(CCc1cccc(I)c1)P(=O)(O)O,[H]OP(=O)(O[H])C([H])(C([H])([H])C([H])([H])c1c([H])c([H])c([H])c(I)c1[H])P(=O)(O[H])O[H],0,True,True
ae38a502a0c92febe4248656ccfa3685,Cc1ncc2cc(-c3c(Cl)cccc3Cl)c(NC(=O)c3ccccc3F)nc2n1,[H]c1c([H])c([H])c(C(=O)N([H])c2nc3nc(C([H])([H])[H])nc([H])c3c([H])c2-c2c(Cl)c([H])c([H])c([H])c2Cl)c(F)c1[H],0,False,False
6e75f1a880543cfaca138c68043f8127,CCc1ccc(-n2nc3ccc(NC(=O)c4cc5ccccc5o4)cc3n2)cc1,[H]c1c([H])c(C([H])([H])C([H])([H])[H])c([H])c([H])c1-n1nc2c([H])c([H])c(N([H])C(=O)c3oc4c([H])c([H])c([H])c([H])c4c3[H])c([H])c2n1,0,True,True
51e18aeb9c6fd2baf1a47d4fdde75456,O=C1NC(=S)/C(=C/c2ccc(O)cc2O)S1,[H]Oc1c([H])c([H])c(/C([H])=C2\SC(=O)N([H])C2=S)c(O[H])c1[H],0,True,True
c3528ad69905494a4abaa3f73997943d,CCNC(=S)Nc1ncccc1OCc1cccc(F)c1,[H]c1nc(N([H])C(=S)N([H])C([H])([H])C([H])([H])[H])c(OC([H])([H])c2c([H])c([H])c([H])c(F)c2[H])c([H])c1[H],0,True,True
8d86c83a4b53b75725c07726e0e25b27,O=C1C2C3CCC(C3NCc3ccccc3)C2C(=O)N1Cc1ccccc1,[H]c1c([H])c([H])c(C([H])([H])N2C(=O)C3([H])C([H])(C2=O)C2([H])C([H])([H])C([H])([H])C3([H])C2([H])N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],0,True,True
f1af4442e4001fffe4538665ac64b181,CC(C)(C)CC(C)(C)c1ccc(Nc2ccc(C(C)(C)CC(C)(C)C)cc2)cc1,[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1N([H])c1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0,True,True
f27ba5ea4f290d696af98ff41e094d70,O=C(Nc1ccc(-c2cccc(C3CC3)c2)cn1)c1cncnc1,[H]c1nc([H])c(C(=O)N([H])c2nc([H])c(-c3c([H])c([H])c([H])c(C4([H])C([H])([H])C4([H])[H])c3[H])c([H])c2[H])c([H])n1,0,True,True
ee0606b6f1f61308aa44df540e5be2f0,Nc1cccc(C(=O)Nc2ccc3[nH]c(-c4cccnc4)nc3c2)c1,[H]c1nc([H])c(-c2nc3c([H])c(N([H])C(=O)c4c([H])c([H])c([H])c(N([H])[H])c4[H])c([H])c([H])c3n2[H])c([H])c1[H],0,True,True
b0fba913a897aec27c985e0fb58f25c6,N#Cc1cccc(C#N)c1Oc1ccc(N)cc1,[H]c1c([H])c(C#N)c(Oc2c([H])c([H])c(N([H])[H])c([H])c2[H])c(C#N)c1[H],0,True,True
5b17ffbe27e5bacbffbe65fc88491037,Cc1[nH]c2ccccc2c1SCc1ccccc1,[H]c1c([H])c([H])c(C([H])([H])Sc2c(C([H])([H])[H])n([H])c3c([H])c([H])c([H])c([H])c23)c([H])c1[H],0,True,True
a0a2a1fbe6163b67d2bb5b5f3adae22a,COc1ccc2nc(NCc3cc4c(cc3Cl)OCO4)[nH]c2c1,[H]c1c(Cl)c(C([H])([H])N([H])c2nc3c([H])c([H])c(OC([H])([H])[H])c([H])c3n2[H])c([H])c2c1OC([H])([H])O2,0,True,True
08a6ef6409698177d17c320d419e224c,C=C(CC)C(=O)c1ccc(OCC(=O)Nc2ccc(/C=C/C(=O)O)cc2)c(Cl)c1Cl,[H]OC(=O)/C([H])=C(\[H])c1c([H])c([H])c(N([H])C(=O)C([H])([H])Oc2c([H])c([H])c(C(=O)C(=C([H])[H])C([H])([H])C([H])([H])[H])c(Cl)c2Cl)c([H])c1[H],0,True,True
e2df2d763a85c0fecfbac999a9243f19,O=C1NCCn2c(-c3ccc(F)cc3)cc3cccc1c32,[H]c1c([H])c(-c2c([H])c3c([H])c([H])c([H])c4c3n2C([H])([H])C([H])([H])N([H])C4=O)c([H])c([H])c1F,0,True,True
687952bdc6c04164a65e0ffc15d8e87d,Cc1nc2c(cc1-c1ccncc1)C(C)C(=O)N2,[H]c1nc([H])c([H])c(-c2c(C([H])([H])[H])nc3c(c2[H])C([H])(C([H])([H])[H])C(=O)N3[H])c1[H],0,True,True
dd93bc0083b74e0133b1c5b45cc44b0a,COc1ccc(N2CCN(C(=O)c3ccncc3)CC2)cc1,[H]c1nc([H])c([H])c(C(=O)N2C([H])([H])C([H])([H])N(c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c1[H],0,True,True
72394185e142943a85d9521d8f1f93a8,CCc1nc2c3[nH]c(C)nc3c3[nH]c(C)nc3c2[nH]1,[H]n1c(C([H])([H])[H])nc2c1c1nc(C([H])([H])[H])n([H])c1c1nc(C([H])([H])C([H])([H])[H])n([H])c21,0,True,True
2f8aad9c23199e1d313732d9437598e1,Sc1nnc(Cn2cnc3ccccc32)n1-c1ccccc1,[H]Sc1nnc(C([H])([H])n2c([H])nc3c([H])c([H])c([H])c([H])c32)n1-c1c([H])c([H])c([H])c([H])c1[H],0,True,True
c228640859c1895c886fee9b4cc16a07,c1cc2c3c(cc4nccnc4c3c1)OCC2,[H]c1nc2c([H])c3c4c(c([H])c([H])c([H])c4c2nc1[H])C([H])([H])C([H])([H])O3,0,True,True
4d96ccf62cc7542b93c56f3df29a382d,NCCOCCOCCNC(=O)C(F)c1ccc(OS(=O)(=O)O)cc1,[H]OS(=O)(=O)Oc1c([H])c([H])c(C([H])(F)C(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c([H])c1[H],0,True,True
009901662c1a9ada86aea89d40e6ea46,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,[H]c1nc([H])n(C(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c(F)c([H])c2[H])c2c([H])c([H])c([H])c([H])c2F)c1[H],0,True,True
b2299b6bc087ca020010219c36e2075c,COc1ccccc1CNC(=O)Cc1cc(O)nc(O)n1,[H]Oc1nc(O[H])c([H])c(C([H])([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])n1,0,True,True
7c955654afe64cbcaf6416f601299cd3,CCN(CC)C(=O)CSc1nc2cc3c(cc2c(=O)n1Cc1ccco1)OCO3,[H]c1oc(C([H])([H])n2c(SC([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])nc3c([H])c4c(c([H])c3c2=O)OC([H])([H])O4)c([H])c1[H],0,True,True
ed7324f0327d6744f5eb83f0f14a5ceb,COc1cc([N+](=O)[O-])ccc1/C=C1\CCC/C(=C\c2cccc(OC)c2OC)C1=O,[H]/C(=C1\C(=O)/C(=C(\[H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2OC([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1OC([H])([H])[H],0,True,True
d6e8316b691a0afeefffb3cb4f1bc80e,Clc1ccc(C(SCc2ccccc2)SCc2ccccc2)cc1,[H]c1c([H])c([H])c(C([H])([H])SC([H])(SC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],0,True,True
e610c8c0c97b29c1a6f896af95421d5b,O=C1NC(c2ccc(O)cc2)C2CCC1C2,[H]Oc1c([H])c([H])c(C2([H])N([H])C(=O)C3([H])C([H])([H])C([H])([H])C2([H])C3([H])[H])c([H])c1[H],0,True,True
ef6cc98324a17a224bea236de9b289d6,COc1cc(C=O)ccc1OCCOCCOc1c(C)cc(Cl)cc1Cl,[H]C(=O)c1c([H])c([H])c(OC([H])([H])C([H])([H])OC([H])([H])C([H])([H])Oc2c(Cl)c([H])c(Cl)c([H])c2C([H])([H])[H])c(OC([H])([H])[H])c1[H],0,True,True
06fe8994653945c51edfbe4f7343ed2a,C=CCN(c1cc(OC)c2c(c1[N+](=O)[O-])C(C)(SC)C(=O)N2)S(C)(=O)=O,[H]C([H])=C([H])C([H])([H])N(c1c([H])c(OC([H])([H])[H])c2c(c1[N+](=O)[O-])C(SC([H])([H])[H])(C([H])([H])[H])C(=O)N2[H])S(=O)(=O)C([H])([H])[H],0,True,True
4e0f0686ff4037c6af37c6548bb851e0,CCCCCC1N[C@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21,[H]c1c([H])c([H])c(-c2nc([C@@]3([H])N([H])C([H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c4c(c5c([H])c([H])c([H])c([H])c5n4[H])C3([H])[H])n([H])c2[H])c([H])c1[H],0,True,True
1074280b10d6233b5fdc248b995b2573,Cc1csc(-c2nc(N(C)C)nc3ccsc23)n1,[H]c1sc(-c2nc(N(C([H])([H])[H])C([H])([H])[H])nc3c([H])c([H])sc23)nc1C([H])([H])[H],0,True,True
593f57768800420a97e16de858be3d03,CNCc1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCCOC,[H]c1c([H])c(C(=O)N([H])c2nc3c([H])c(C([H])([H])N([H])C([H])([H])[H])c([H])c([H])c3n2C([H])([H])C([H])([H])C([H])([H])OC([H])([H])[H])c([H])c([H])c1C#N,0,True,True
077699812303683a786735e1231e191e,Cn1c(CNc2ccc(O)cc2)nc2ccccc21,[H]Oc1c([H])c([H])c(N([H])C([H])([H])c2nc3c([H])c([H])c([H])c([H])c3n2C([H])([H])[H])c([H])c1[H],0,True,True
89c6a39732b2744ee0beeca698dcba61,Cc1nc(C(=O)NCc2ccccc2)sc1C1(C)CC(c2ccccc2)=NO1,[H]c1c([H])c([H])c(C2=NOC(c3sc(C(=O)N([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])nc3C([H])([H])[H])(C([H])([H])[H])C2([H])[H])c([H])c1[H],0,True,True
82a39249673d2dd5abab795108474b56,COc1ccc2c(C(=S)N(C)CC(=O)O)ccc(F)c2c1C(F)(F)F,[H]OC(=O)C([H])([H])N(C(=S)c1c([H])c([H])c(F)c2c(C(F)(F)F)c(OC([H])([H])[H])c([H])c([H])c12)C([H])([H])[H],0,True,True
3974353644454827bd147d73b08e0137,CC(C)N(C)Cc1ncn2c1CN(CC(=O)N(C)C)CCC2,[H]c1nc(C([H])([H])N(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c2n1C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C2([H])[H],0,True,True
ab273f91de0b23bb6679e867347e7d01,CCOc1ccc(/C=C/C(=O)c2c(OCC)cccc2OCC)c(OCC)c1,[H]/C(C(=O)c1c(OC([H])([H])C([H])([H])[H])c([H])c([H])c([H])c1OC([H])([H])C([H])([H])[H])=C(/[H])c1c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c1OC([H])([H])C([H])([H])[H],0,True,True
f2ca3c3cdfbe0d26c15c050e11da2599,OC1C2CCN(CC2)C1CCCc1ccc(Cl)cc1,[H]OC1([H])C([H])(C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])N2C([H])([H])C([H])([H])C1([H])C([H])([H])C2([H])[H],0,True,True
659c6bea957d2ce1b33dc0e273d11dbc,COCCOc1ccc(C(=O)Nc2ccc(F)c([C@]3(C)C=CSC(N)=N3)c2)nc1,[H]C1=C([H])[C@](c2c([H])c(N([H])C(=O)c3nc([H])c(OC([H])([H])C([H])([H])OC([H])([H])[H])c([H])c3[H])c([H])c([H])c2F)(C([H])([H])[H])N=C(N([H])[H])S1,0,True,True
6826c58ab9710ca4163dca0ca9b814cf,C[S+]([O-])c1ccc2sc(Cn3nc(CC(=O)O)c4ccccc4c3=O)nc2c1,[H]OC(=O)C([H])([H])c1nn(C([H])([H])c2nc3c([H])c([S+]([O-])C([H])([H])[H])c([H])c([H])c3s2)c(=O)c2c([H])c([H])c([H])c([H])c12,0,True,True
6de258bb5ed7da996e5e0032adf15d66,N=C(N)NCCCNC(=O)c1cn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c2nc(N)nc(O)c12,[H]N=C(N([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)c1c([H])n(C2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@@]2([H])O[H])c2nc(N([H])[H])nc(O[H])c12,0,True,True
188ddd1bad03f1c05cfac474afde4a30,CC1CC1c1cc(NC(=O)Nc2ccc(Cl)cc2)n(Cc2ccccc2)n1,[H]c1c([H])c([H])c(C([H])([H])n2nc(C3([H])C([H])([H])C3([H])C([H])([H])[H])c([H])c2N([H])C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c1[H],0,True,True
2d312a5b6b87560d15e96dedf5438afc,Cc1c([N+](=O)[O-])oc2cc3c(cc12)CCCC3,[H]c1c2c(c([H])c3c(C([H])([H])[H])c([N+](=O)[O-])oc13)C([H])([H])C([H])([H])C([H])([H])C2([H])[H],0,True,True
f95eb7bcf1d1082dee1b2a566338a859,Cc1ccc(OC(CCN2CCN(c3ccc(Cl)cc3)CC2)c2ccccc2)cc1,[H]c1c([H])c([H])c(C([H])(Oc2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N(c3c([H])c([H])c(Cl)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],0,True,True
751d51275d7fbd121e165ba8f2654b1d,CCCN1Cc2cccc(C(=O)Nc3cc(OC)cc(OC)c3)c2C1=O,[H]c1c([H])c(C(=O)N([H])c2c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2[H])c2c(c1[H])C([H])([H])N(C([H])([H])C([H])([H])C([H])([H])[H])C2=O,0,True,True
e96d4b3747b493b010f4a2da5e68d40b,Cn1ccnc1CNC(=O)CC1CCCCO1,[H]c1nc(C([H])([H])N([H])C(=O)C([H])([H])C2([H])OC([H])([H])C([H])([H])C([H])([H])C2([H])[H])n(C([H])([H])[H])c1[H],0,True,True
d2c72c9bbb33428ade1fd73bfca9295a,O=C(Oc1cccnc1C(=O)Nc1nccs1)c1ccccc1,[H]c1nc(N([H])C(=O)c2nc([H])c([H])c([H])c2OC(=O)c2c([H])c([H])c([H])c([H])c2[H])sc1[H],0,True,True
f6e34a3126eb4cd56215e5f618ae3c8a,COc1ccc(N2CCC(OC(=O)N3CCN(C4CCC4)CC3)CC2)nc1,[H]c1nc(N2C([H])([H])C([H])([H])C([H])(OC(=O)N3C([H])([H])C([H])([H])N(C4([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],0,True,True
388f5682c148c72136f0352b98708d7a,C[C@]1(O)CS[C@H](n2ccc(=O)[nH]c2=O)[C@H]1O,[H]O[C@@]1(C([H])([H])[H])C([H])([H])S[C@]([H])(n2c([H])c([H])c(=O)n([H])c2=O)[C@@]1([H])O[H],0,True,True
224ea7af6d08aff64dd3134cae4ae2f4,CCOc1n[nH]c2c(F)c(NC(=O)N[C@H](COC)c3ccccc3)ncc12,[H]c1c([H])c([H])c([C@]([H])(N([H])C(=O)N([H])c2nc([H])c3c(OC([H])([H])C([H])([H])[H])nn([H])c3c2F)C([H])([H])OC([H])([H])[H])c([H])c1[H],0,True,True
8a5f55334d6a50ab74f25b59f25d4909,Cc1ccc(-c2nnc(SC(C)C#N)n2N)cc1,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1nnc(SC([H])(C#N)C([H])([H])[H])n1N([H])[H],0,True,True
d3f4fd992a630be987b5874615bf2a14,COC(=O)CNC(=O)COC(=O)c1cc(F)c(F)cc1Cl,[H]c1c(F)c(F)c([H])c(C(=O)OC([H])([H])C(=O)N([H])C([H])([H])C(=O)OC([H])([H])[H])c1Cl,0,True,True
1455bfaf4b7d638032dc3023bd077424,C1CN(c2nc(C3CC3)no2)CCN(C2CCOCC2)C1,[H]C1([H])OC([H])([H])C([H])([H])C([H])(N2C([H])([H])C([H])([H])N(c3nc(C4([H])C([H])([H])C4([H])[H])no3)C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],0,True,True
47c01e20d0c05ed14dcf293c84d85620,CN(C)CC(=O)N1CCC2(CC1)COCCN(c1ncccn1)C2,[H]c1nc(N2C([H])([H])C([H])([H])OC([H])([H])C3(C2([H])[H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3([H])[H])nc([H])c1[H],0,True,True
1eac5d1c9bb95684a6c5b50bbbe6f59d,CCOC(=O)C1(C/C=C/CCl)CCCC1=O,[H]/C(=C(/[H])C([H])([H])C1(C(=O)OC([H])([H])C([H])([H])[H])C(=O)C([H])([H])C([H])([H])C1([H])[H])C([H])([H])Cl,0,True,True
675dd8c5d0fa4f524ee6cf9c8e58d7bb,C=CC(=O)Nc1cccc(-c2nc(Cl)ncc2Br)c1,[H]C([H])=C([H])C(=O)N([H])c1c([H])c([H])c([H])c(-c2nc(Cl)nc([H])c2Br)c1[H],0,True,True
14d5b4d8660d49ad6828df9efa8284a4,C=Cc1nc(N2CCN(c3ccccc3OC)CC2)c2cc(OC)c(OC)cc2n1,[H]C([H])=C([H])c1nc(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])C([H])([H])C2([H])[H])c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c2n1,0,True,True
cd56fe623d3e2560dec480181a915d1f,O=c1[nH]cnc2c1-c1cccn1CC2,[H]c1c([H])c2n(c1[H])C([H])([H])C([H])([H])c1nc([H])n([H])c(=O)c1-2,0,True,True
7146e6147592a56f478e25717a67505a,CS(=O)(=O)Nc1ccc(OCCCCCCOc2ccc(NS(C)(=O)=O)cc2)cc1,[H]c1c([H])c(N([H])S(=O)(=O)C([H])([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])Oc1c([H])c([H])c(N([H])S(=O)(=O)C([H])([H])[H])c([H])c1[H],0,True,True
6c73c6cad0642e2cd635f77bc9a6e5a7,COc1nc(NCCc2ccc(OC)c(OC)c2)nc(NC(C)(C)CO)n1,[H]OC([H])([H])C(N([H])c1nc(OC([H])([H])[H])nc(N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])n1)(C([H])([H])[H])C([H])([H])[H],0,True,True
