name,success,total_energy_kjmol,basis_set,functional,solvent_model,solvent_name,multiplicity,charge,nuc_sites,MCA_values,cm5,split
0192d6e1bd5cb3f9d211c3b5595d1a81,True,-3381578.311925117,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,208.02018981939185,"[ 0.2072  -0.60155 -0.02279 -0.009    0.       0.49452  0.       0.
 -0.11021 -0.06599  0.      -0.11007 -0.22858  0.       0.       0.
  0.      -0.74016 -0.04641  0.       0.       0.       0.       0.
  0.       0.      -0.00177  0.09429  0.       0.10379  0.       0.
  0.       0.       0.       0.09374  0.       0.       0.0983   0.09812
  0.08913  0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
0198323259953437c2b2a09b7bfcffc5,True,-3468377.6248622662,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,277.59744990896434,"[-0.6552   0.67263  0.15455  0.4842   0.      -0.72684 -0.64797  0.
 -0.10697  0.19382  0.       0.       0.       0.       0.       0.
  0.       0.59557  0.       0.       0.       0.       0.       0.
  0.       0.      -0.12551  0.10697  0.      -0.12214  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
019c6bbc35d774191a9ecb806ad0b0c8,True,-3401459.5715595093,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,23,302.6139444815926,"[ 0.10791 -0.37993 -0.09765  0.12524  0.       0.36924  0.17568  0.
 -0.07873  0.11429  0.       0.       0.       0.       0.       0.
  0.      -0.56512 -0.0058   0.       0.1316  -0.0777   0.       0.
  0.       0.       0.10703  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
01a07002870fc7f7989c4d58711498a8,True,-2267114.18426326,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,12,453.6823014798574,"[-0.77101  0.09858  0.01118  0.40313  0.      -0.15869 -0.16202  0.07839
  0.56742  0.12361  0.10139  0.       0.       0.       0.       0.
  0.      -0.14563  0.08772  0.07928 -0.15036  0.08858  0.08292  0.
  0.       0.      -0.64162 -0.52623  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
01ac8af0fd8c3352f4061d56489598e9,True,-2603103.535066568,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,13,282.6532824425958,"[ 0.14349 -0.54685  0.19089  0.12338  0.       0.14681  0.       0.
 -0.68382 -0.09297  0.       0.       0.       0.       0.       0.
  0.      -0.09552  0.09608  0.       0.       0.       0.       0.
  0.       0.       0.72824  0.4543   0.       0.1109   0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
01cf3b9265192bc971275cfb593628ac,True,-2723279.1878899503,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,311.68938265088946,"[-1.5473e-01  2.7574e-01  7.0000e-05  1.0789e-01  0.0000e+00 -5.2317e-01
 -1.2841e-01  0.0000e+00 -5.0490e-02 -2.4617e-01  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  3.8270e-02
  0.0000e+00  0.0000e+00 -7.4620e-02  1.0937e-01  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  1.7984e-01  0.0000e+00  0.0000e+00  1.0334e-01
  1.0298e-01  9.7400e-02  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00]",test
01d4eef3e7ae75b7ae39d4280943f606,True,-3311836.014826561,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,213.28654803242532,"[-0.41564  0.13909  0.18525  0.31417  0.      -0.01826  0.09419  0.
 -0.17578 -0.18296  0.      -0.58759  0.11112  0.       0.       0.
  0.      -0.1363  -0.10696  0.       0.09259  0.       0.       0.
  0.       0.       0.24137  0.12073  0.       0.25429  0.12171  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
01d5e7cfd2d3a72aa5c1a5ec6bc9ce6e,True,-2422970.606118465,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,175.98726569348946,"[ 0.29606 -0.50534 -0.1207  -0.11361  0.       0.24426  0.       0.
  0.42308  0.02176  0.      -0.06643  0.12124  0.       0.       0.
  0.      -0.18294 -0.19197 -0.21527  0.       0.       0.       0.
  0.       0.      -0.59038  0.       0.      -0.09109 -0.01912  0.
  0.       0.       0.       0.10823  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
01df1f0a6e8609429c3d62d7e21f92d4,True,-2612097.906503724,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,396.6208789972589,"[-0.19261  0.44871  0.26434  0.10443  0.      -0.50402 -0.63806  0.
 -0.62617 -0.24475  0.       0.       0.       0.       0.       0.
  0.       0.18637 -0.02787  0.       0.63484  0.       0.       0.
  0.       0.       0.       0.       0.       0.10243  0.09948  0.09682
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
01fab0f73d74e36c00579eda8e75cf14,True,-4113474.295724185,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,20,218.5941790998913,"[ 0.05411  0.51505 -0.07009 -0.07085  0.      -0.52676 -0.52864 -0.00922
 -0.09129  0.12357  0.      -0.09105  0.12041  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.45868
  0.19412  0.       0.01325  0.10942  0.       0.       0.       0.
  0.       0.       0.       0.10845  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
02081f15029241a5d70c4b8a1ad3b009,True,-3498352.8467677394,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,229.6856280793436,"[ 0.25012 -0.74194  0.25128 -0.13939  0.       0.58357  0.       0.
 -0.73568 -0.11436  0.      -0.08507  0.1216   0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.5773   0.       0.      -0.01775  0.14018  0.
  0.       0.       0.       0.1104   0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
0209f30518e9b2db17338ecf82fb2108,True,-3167606.135276265,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,26,254.03361796448007,"[-0.07932 -0.00137 -0.08418  0.11556  0.       0.2251  -0.01256  0.
 -0.0799   0.10037  0.       0.       0.       0.       0.       0.
  0.      -0.53906 -0.09227  0.       0.57172 -0.09878  0.       0.
  0.       0.       0.10042  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
02129a3fdbd59cd3e46443bef2b9535d,True,-3565378.0626427187,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,1,260.66933170799166,"[-0.0116  -0.01683 -0.08422 -0.23832  0.      -0.07054 -0.09328  0.
 -0.01233  0.09364  0.       0.0941   0.09389  0.09013  0.       0.
  0.      -0.16572 -0.16573  0.08441 -0.09395  0.09121  0.       0.
  0.       0.       0.24633  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
0219c20cf9e5b8e15ebe2928004170e5,True,-3348107.33536518,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,24,243.41360367834568,"[ 0.17013 -0.55076 -0.02012  0.09852  0.       0.15677  0.       0.
  0.20572 -0.06269  0.       0.       0.       0.       0.       0.
  0.      -0.10046  0.09498  0.       0.       0.       0.       0.
  0.       0.      -0.54942 -0.08981  0.       0.09604  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
022a62ff922e96519cf894bf050a093d,True,-3750994.873374447,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,252.62574635678905,"[-0.11929  0.25496 -0.06873  0.1156   0.      -0.29931 -0.11581  0.
 -0.01927  0.11466  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.      -0.08992  0.1173   0.       0.
  0.       0.       0.18915  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
022f67a5bd6035ebd2b69e66e30e1390,True,-2083252.0620372668,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,335.7350935258437,"[-0.12589  0.20774 -0.09455  0.10271  0.      -0.92171 -0.12552  0.
  0.15402  0.10254  0.       0.       0.       0.       0.       0.
  0.       0.43889  0.43878  0.      -0.09735  0.10411  0.       0.
  0.       0.      -0.43791  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
0231edde125e198a39941895033101d6,True,-3630425.880875653,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,276.3707902780734,"[-0.09094 -0.09709 -0.09149  0.09031  0.      -0.01786  0.09072  0.
 -0.09708  0.09013  0.       0.       0.       0.       0.       0.
  0.      -0.15349 -0.01631  0.       0.       0.       0.       0.
  0.       0.       0.09018  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
023fc60ce3f145cc173f0c87f25a1169,True,-1992251.6692404351,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,209.22267910232767,"[ 0.25235 -0.29529 -0.08646  0.12054  0.      -0.35286  0.       0.
  0.10982  0.48935  0.      -0.80045  0.12095  0.11231  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.      -0.95673  0.63429  0.13594 -0.72969  0.       0.
  0.       0.       0.       0.5513   0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
025b095cd3bde27655eacb1420533bca,True,-5484837.281271427,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,2,432.266414324753,"[-0.62003  0.03088  0.03545  0.0344   0.       0.03404  0.09834  0.09737
 -0.25545  0.08652  0.08189 -0.23461  0.09595  0.08174  0.       0.
  0.      -0.48608  0.14256  0.11166  0.       0.       0.       0.
  0.       0.       0.08917  0.08841  0.08789  0.       0.       0.
  0.       0.       0.       0.08366  0.08243  0.07816  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
0279049b930de8013ef54da6f738141e,True,-3126750.772179598,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,21,349.530701992102,"[-0.137    0.19212 -0.13762  0.1057   0.      -0.69511 -0.14644  0.
  0.21661  0.10731  0.       0.       0.       0.       0.       0.
  0.       0.72658  0.45548  0.       0.24512  0.13391  0.       0.
  0.       0.      -0.53236  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
027ba35c9053ffb999836394726618dc,True,-5434906.640397199,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,199.504382125102,"[ 0.38666 -0.17904 -0.3761  -0.05476  0.      -0.38933  0.38074  0.
 -0.35949  0.       0.      -0.09654  0.1332   0.       0.       0.
  0.       0.3248   0.       0.      -0.14944  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.12729  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
028057c506539c8710f03841565282ed,True,-3415345.088813257,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,5,258.93106724042445,"[-0.08404 -0.08    -0.07944  0.11249  0.      -0.01877  0.11215  0.
 -0.03839  0.11476  0.       0.       0.       0.       0.       0.
  0.      -0.14001  0.26482  0.       0.       0.       0.       0.
  0.       0.      -0.0213   0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
0285ad041eee5dc888cfc7437ba2ef7c,True,-3300550.926644953,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,15,236.98094606772065,"[-0.64489  0.63516  0.       0.       0.      -0.48466  0.14135  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.17569  0.       0.      -0.51116  0.29284  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
0286acb511ed2726e5f91148922dbfc8,True,-3222131.502522465,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,4,287.60362240625545,"[-0.12015  0.27502 -0.07479  0.11575  0.      -0.5083  -0.06245  0.
 -0.10248  0.10189  0.       0.       0.       0.       0.       0.
  0.       0.17436  0.       0.       0.24071 -0.07103  0.       0.
  0.       0.       0.10066  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
02879ae8b202b5feb6897c722666fe62,True,-2858261.7037908235,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,275.9900665911846,"[-0.09735  0.41387 -0.0885   0.11398  0.      -0.55143 -0.37432  0.
  0.39952  0.11614  0.       0.       0.       0.       0.       0.
  0.       0.03044  0.01813  0.      -0.34303  0.       0.       0.
  0.       0.      -0.54218  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
029ad8278a8bfce975260d886a3922a3,True,-9359465.193039592,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,349.50972424820065,"[-0.88759  0.45134  0.46309  0.45265  0.      -0.57682 -0.07975  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.25825  0.       0.       0.04483  0.33297  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
02ac94c62399532cc03a17e23bbdd0fa,True,-2912308.9475679933,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,10,312.0332653280348,"[-0.11247  0.24093 -0.05517  0.09924  0.      -0.57274 -0.10381  0.
 -0.11278  0.09666  0.       0.       0.       0.       0.       0.
  0.       0.16624  0.       0.       0.46256  0.18807  0.       0.
  0.       0.       0.10011  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
02af06d7e52d0ec3367963cc8ca8bd54,True,-5323283.131927993,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,16,208.46644597314295,"[-0.47817  0.64073  0.       0.       0.      -0.47781 -0.38445  0.06695
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.16414  0.09067  0.      -0.05868
 -0.06088  0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
02c1a68a16d674922bcee599b7c3c381,True,-3864436.676262632,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,288.38491855422035,"[-0.14287  0.28346 -0.05759  0.11116  0.      -0.51556 -0.11936  0.
 -0.03342  0.10863  0.       0.       0.       0.       0.       0.
  0.       0.0367   0.       0.      -0.07643  0.11467  0.       0.
  0.       0.       0.27987  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
02da5f081774af4526c24dbc627bab2b,True,-2913469.387611556,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,22,360.7202921449207,"[-0.74136  0.73122 -0.02969  0.45728  0.      -0.65272 -0.68079  0.
  0.1214   0.1031   0.10204  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.40943  0.46464  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
02dcac44a8f2942a9389de11d8aa8a8b,True,-3739769.4387211152,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,14,249.68844251334667,"[-0.08548  0.21935  0.0062   0.13014  0.      -0.46398  0.39898  0.
 -0.11805 -0.12838  0.       0.       0.       0.       0.       0.
  0.       0.20744  0.       0.      -0.59149 -0.10016  0.       0.
  0.       0.       0.21826  0.14241  0.       0.23758  0.13374  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
02ed624ca3360436fd33d96104b02ca2,True,-4040264.494897363,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,251.76655163848773,"[-0.08954 -0.0806  -0.08877  0.091    0.      -0.00114  0.09616  0.
 -0.08886  0.09186  0.       0.       0.       0.       0.       0.
  0.       0.20487 -0.08554  0.       0.       0.       0.       0.
  0.       0.       0.09222  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
02fe69b729bdf9da289f88c09c9a50fd,True,-3615479.629101805,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,235.21238333452493,"[-0.07978 -0.02135 -0.09796  0.10596  0.       0.19891 -0.15517  0.
 -0.0654   0.10276  0.       0.       0.       0.       0.       0.
  0.      -0.47169 -0.05546  0.       0.04207  0.11364  0.11331  0.
  0.       0.       0.11203  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
030d5623635571866f5b82213b49069a,True,-3531777.0590591785,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,3,327.3272726261057,"[-0.12786 -0.02384 -0.11516  0.08103  0.      -0.23911 -0.24069  0.
 -0.09418  0.09443  0.09243  0.       0.       0.       0.       0.
  0.       0.08878  0.08865  0.0848   0.09734  0.08751  0.08316  0.
  0.       0.       0.27172  0.27092  0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
031dd6f9dadade4af6bd53a2196e4a1a,True,-3799355.2573856777,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,17,234.69894064962864,"[-0.07857 -0.07989 -0.07086  0.10741  0.      -0.04502  0.10718  0.
 -0.08233  0.10546  0.       0.       0.       0.       0.       0.
  0.       0.5676  -0.05835  0.       0.       0.       0.       0.
  0.       0.       0.10456  0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
0357ed5a024ec4ffe3329ecf2376b024,True,-3701353.260457428,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,19,348.7111260620877,"[-0.50101  0.62826 -0.03855 -0.04603  0.      -0.50598 -0.50652  0.06138
  0.12216  0.1114   0.1091   0.11598  0.11423  0.10459  0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.00287
 -0.08449  0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",test
035d0e5036992e4a30191b53bed9f3ba,True,-5035499.047964601,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,8,421.57774322573096,"[-0.59775  0.03281  0.03779  0.037    0.      -0.11131  0.09549  0.09285
 -0.08706  0.08733  0.08471 -0.00785  0.10378  0.09611  0.       0.
  0.       0.10877  0.09199  0.       0.       0.       0.       0.
  0.       0.       0.02717  0.09387  0.       0.       0.       0.
  0.       0.       0.       0.093    0.08554  0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",val
0360b42b05f76c6d331353fce57bc9b2,True,-3423751.523082137,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,24,374.6989504373632,"[-0.38285 -0.12075  0.42154  0.       0.      -0.14367  0.       0.
 -0.38574 -0.00308  0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.48416  0.       0.      -0.16135 -0.23899 -0.25162
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
039e4b155be3474a0137b26462b55458,True,-3957253.104511783,def2TZVP,wB97XD,SMD-IEFPCM,dimethylsulfoxide,1,1,6,265.5737648126669,"[-0.23876  0.47424  0.25476  0.       0.      -0.44917 -0.41877  0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.39642  0.03489  0.      -0.3972   0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.       0.       0.       0.
  0.       0.       0.       0.       0.     ]",train
