nuc_prod_name,nuc_prod_smis,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
8699349873d24b785c5e3e48eff92eac_nuc_13,C[n+]1nc(C2CCCCC2)n(/N=C/c2ccc(C(F)(F)F)cc2)c1S,[H]Sc1n(/N=C(\[H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])c(C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])n[n+]1C([H])([H])[H],1,True,True
055ce0f79ec2254ae142867d56f4a9be_nuc_4,CCOP(OCC)(=[S+]C)N1CC1,[H]C([H])([H])[S+]=P(OC([H])([H])C([H])([H])[H])(OC([H])([H])C([H])([H])[H])N1C([H])([H])C1([H])[H],1,True,True
e00043256042199dbdddd6dfab5ee041_nuc_11,CC1[CH+]c2c(CC(=O)N(C)[C@@H]3CCCCC[C@H]3N3CCCC3)cccc2S1,[H]c1c([H])c2c(c(C([H])([H])C(=O)N(C([H])([H])[H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c1[H])[C+]([H])C([H])(C([H])([H])[H])S2,1,True,True
341c1eb2244665c15cf1b36d5fedacf4_nuc_7,CC1C=CC(=O)N(C2=CC(C)(C)Oc3ccc(C(=O)c4ccc(O)cc4)cc32)[CH+]1,[H]Oc1c([H])c([H])c(C(=O)c2c([H])c([H])c3c(c2[H])C(N2C(=O)C([H])=C([H])C([H])(C([H])([H])[H])[C+]2[H])=C([H])C(C([H])([H])[H])(C([H])([H])[H])O3)c([H])c1[H],1,True,True
15439dc1943e4daedbd2926d36d67cdd_nuc_10,Cc1noc(C)c1C1=C[CH+]C2(C)NC(=O)C(CC3CC3)OC2=C1,[H]C1=C2OC([H])(C([H])([H])C3([H])C([H])([H])C3([H])[H])C(=O)N([H])C2(C([H])([H])[H])[C+]([H])C([H])=C1c1c(C([H])([H])[H])noc1C([H])([H])[H],1,True,True
48368e63b85661e64a6273d6031f0b4f_nuc_15,Cc1ccc2c(c1)NC(C)(CCC(N)=O)[C+]2Sc1cc(Cl)cc(Cl)c1,[H]c1c(Cl)c([H])c(S[C+]2c3c([H])c([H])c(C([H])([H])[H])c([H])c3N([H])C2(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)N([H])[H])c([H])c1Cl,1,True,True
a4d70392f48634e71ec3c20bef7569ab_nuc_8,CCOC(=O)C1=C[C+]2CCc3cnc(N)nc3C2(C)N1Cc1ccccc1,[H]C1=C(C(=O)OC([H])([H])C([H])([H])[H])N(C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])C2(C([H])([H])[H])c3nc(N([H])[H])nc([H])c3C([H])([H])C([H])([H])[C+]12,1,True,True
0e4a5ebc5833948df32c582685a07ad7_nuc_23,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2OC(=O)CC[Cl+]C)c1,[H]Oc1c([H])c([H])c(C([H])([H])C([H])=C([H])[H])c([H])c1-c1c([H])c(C([H])([H])C([H])=C([H])[H])c([H])c([H])c1OC(=O)C([H])([H])C([H])([H])[Cl+]C([H])([H])[H],1,True,True
ca067f384e9c7ff0406e7d92ed2a1cc0_nuc_6,COP(=S)(OC)[S+](C)CC(=O)N(c1ccc(Cl)cc1)C(C)(C)C,[H]c1c([H])c(N(C(=O)C([H])([H])[S+](C([H])([H])[H])P(=S)(OC([H])([H])[H])OC([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1Cl,1,True,True
44eeb1d56e9aa39c438178c494b37fdf_nuc_16,CC1C=C(N2CCN(Cc3cc4c(cc3[N+](=O)[O-])OCO4)CC2)C(F)=C[CH+]1,[H]C1=C(F)C(N2C([H])([H])C([H])([H])N(C([H])([H])c3c([H])c4c(c([H])c3[N+](=O)[O-])OC([H])([H])O4)C([H])([H])C2([H])[H])=C([H])C([H])(C([H])([H])[H])[C+]1[H],1,True,True
20cd58693230d24adf23e3e6c8f17162_nuc_10,CC1C=C([C@@H]2C[C@H]3[C@@H](CN2)CON3C)C=C[C+]1Br,[H]C1=C([H])[C+](Br)C([H])(C([H])([H])[H])C([H])=C1[C@@]1([H])N([H])C([H])([H])[C@@]2([H])C([H])([H])ON(C([H])([H])[H])[C@@]2([H])C1([H])[H],1,True,True
8645c0f4deb182de756b03dc83add912_nuc_11,CCCc1c(Cn2ccnc2C2(C)[N+]C=CC=C2F)ncn2c(C)nnc12,[H]C1=C([H])C([H])=C(F)C(c2nc([H])c([H])n2C([H])([H])c2nc([H])n3c(C([H])([H])[H])nnc3c2C([H])([H])C([H])([H])C([H])([H])[H])(C([H])([H])[H])[N+]1,1,True,True
8760145c29ae954f9476ef6e54e80eff_nuc_3,CC1(C(=O)O)[CH+]S[C@@H]2/C(=C\c3cc4n(n3)CCNC4)C(=O)N21,[H]OC(=O)C1(C([H])([H])[H])[C+]([H])S[C@]2([H])/C(=C(/[H])c3nn4c(c3[H])C([H])([H])N([H])C([H])([H])C4([H])[H])C(=O)N12,1,True,True
174f199a5aba8d7a94f5059234f90a5a_nuc_7,CC(C)[C@@H](C)N1[CH+]C(C)(c2cc(C(C)(C)O)n(C)n2)c2[nH]nc(N)c2C1=O,[H]OC(c1c([H])c(C2(C([H])([H])[H])c3c(c(N([H])[H])nn3[H])C(=O)N([C@]([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])[C+]2[H])nn1C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],1,True,True
a3e1f93c9219a52dbb2512c94cf4003c_nuc_29,CC1C(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)=CC=C(Cl)[C+]1C(F)(F)F,[H]C1=C(Cl)[C+](C(F)(F)F)C([H])(C([H])([H])[H])C(N2c3c([H])c([H])c(S(=O)(=O)N([H])c4nc([H])c([H])s4)c([H])c3OC([H])([H])C2([H])[H])=C1[H],1,True,True
8bb90f6b9157c423961746ed5bd1a02d_nuc_10,CC1(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)C=NN(C2CCNCC2)[CH+]1,[H]C1=NN(C2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])[C+]([H])C1(N([H])c1nc([H])c(Cl)c(N([H])[C@@]2([H])[C@@]([H])(C(=O)N([H])[H])[C@]3([H])C([H])=C([H])[C@@]2([H])C3([H])[H])n1)C([H])([H])[H],1,True,True
4a6b2fd50fa8025b95b9cee347e4a976_nuc_0,C[O+]=S(=O)(/C=C/c1ccc(O)c(O)c1)NCc1ccc(F)cc1,[H]Oc1c([H])c([H])c(/C([H])=C(\[H])S(=O)(=[O+]C([H])([H])[H])N([H])C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c1O[H],1,True,True
ee08338f064fe508a8f555194ed42b14_nuc_21,Cc1cc(-c2nc3cc4c(cc3[nH]2)C(C)(C)C(=O)N4)cc[n+]1C,[H]c1c(-c2nc3c([H])c4c(c([H])c3n2[H])C(C([H])([H])[H])(C([H])([H])[H])C(=O)N4[H])c([H])c(C([H])([H])[H])[n+](C([H])([H])[H])c1[H],1,True,True
2eae9cc9ee51e91f1f4c159b74c9f11a_nuc_14,Cc1ccsc1C1=Nc2cccnc2[N+]1(C)C1CCCC1,[H]c1nc2c(c([H])c1[H])N=C(c1sc([H])c([H])c1C([H])([H])[H])[N+]2(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,True,True
1622883b0871e2769ffdf7865a24df8f_nuc_19,C=CCCC/C=C\C=C\CCCCCCCCC1=CC(C)(O)[CH+]C(O)=C1,[H]OC1=C([H])C(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])=C([H])[H])=C([H])C(O[H])(C([H])([H])[H])[C+]1[H],1,True,True
6c9089c0d3a6aaca68aa347b8e6d55a8_nuc_10,CC1([O+])C(C(=O)O)=CN(C2CC2)c2c1cc(F)c(N1CCOC(CN)C1)c2F,[H]OC(=O)C1=C([H])N(C2([H])C([H])([H])C2([H])[H])c2c(F)c(N3C([H])([H])C([H])([H])OC([H])(C([H])([H])N([H])[H])C3([H])[H])c(F)c([H])c2C1([O+])C([H])([H])[H],1,False,False
243a233c420474128e54d7ae1171a294_nuc_16,CC1C=c2nc(C(=O)c3nnc(NC4CCN(C)C4=O)o3)sc2=C[C+]1c1ccccc1,[H]C1=c2nc(C(=O)c3nnc(N([H])C4([H])C(=O)N(C([H])([H])[H])C([H])([H])C4([H])[H])o3)sc2=C([H])[C+](c2c([H])c([H])c([H])c([H])c2[H])C1([H])C([H])([H])[H],1,True,True
45cd74677def811ae6ca6a97ec1db307_nuc_4,CC1=C[CH+]C2(C)C(=C1)CCN(C(=O)CNCC1(O)CCCCC1)C2C(C)C,[H]OC1(C([H])([H])N([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])C3=C([H])C(C([H])([H])[H])=C([H])[C+]([H])C3(C([H])([H])[H])C2([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,True,True
5f2089ce88f496d7798fd9361376cbce_nuc_3,CC1C=C(C(O)CNS(=O)(=O)c2ccccc2F)N(C)[CH+]1,[H]OC([H])(C1=C([H])C([H])(C([H])([H])[H])[C+]([H])N1C([H])([H])[H])C([H])([H])N([H])S(=O)(=O)c1c([H])c([H])c([H])c([H])c1F,1,True,True
dff86c0d15e9ede384fb96a69fa73748_nuc_1,Cc1c(CC(=O)Nc2ccncc2)c2cc([O+](C)C)ccc2n1Cc1ccc(F)cc1,[H]c1nc([H])c([H])c(N([H])C(=O)C([H])([H])c2c(C([H])([H])[H])n(C([H])([H])c3c([H])c([H])c(F)c([H])c3[H])c3c([H])c([H])c([O+](C([H])([H])[H])C([H])([H])[H])c([H])c23)c1[H],1,True,True
78e26f1e0be9e856c3017e1cb6735ab7_nuc_3,COC1=C[C+](OC)C(C)C=C1n1cc(-c2cc(OC)c(OC)c(OC)c2)nn1,[H]C1=C(OC([H])([H])[H])C(n2nnc(-c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])c2[H])=C([H])C([H])(C([H])([H])[H])[C+]1OC([H])([H])[H],1,True,True
71988d74a054ec74c4205b0d30f5e5ce_nuc_25,CC12[CH+]C3=C(C=C1C(c1cncc(-c4ccc(F)cc4)c1)C1=C(COC1=O)N2)OCO3,[H]C1=C2C([H])(c3c([H])nc([H])c(-c4c([H])c([H])c(F)c([H])c4[H])c3[H])C3=C(N([H])C2(C([H])([H])[H])[C+]([H])C2=C1OC([H])([H])O2)C([H])([H])OC3=O,1,True,True
41595bf963a4850870ff637745fe4460_nuc_8,CC1(CNC(=O)c2csc3nc[nH]c(=O)c23)C=CC(CN2CCNC(=O)C2)=C[CH+]1,[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])N([H])C(=O)c2c([H])sc3nc([H])n([H])c(=O)c23)[C+]([H])C([H])=C1C([H])([H])N1C([H])([H])C(=O)N([H])C([H])([H])C1([H])[H],1,True,True
c94feb21941c241bddc0809c2e6b103b_nuc_14,CC1C=c2c(c(CCN)cn2C)=C[C+]1C(C)(C)C,[H]C1=c2c(C([H])([H])C([H])([H])N([H])[H])c([H])n(C([H])([H])[H])c2=C([H])C([H])(C([H])([H])[H])[C+]1C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],1,True,True
6a76dcfe7241afe6efc2de9397d6a530_nuc_13,COc1ccc(Sc2cc(OC)c([O+](C)C)c(OC)c2)cc1N,[H]c1c([H])c(Sc2c([H])c(OC([H])([H])[H])c([O+](C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c(N([H])[H])c1OC([H])([H])[H],1,True,True
34e4c0c833ff34bf687f9d3142c4c8cc_nuc_13,C=C(C)C(C)c1cc(C(=O)/C=C/[C+]2C(O)=CC(O)=C(Br)C2C)ccc1OC,[H]OC1=C(Br)C([H])(C([H])([H])[H])[C+](/C([H])=C(\[H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c(C([H])(C(=C([H])[H])C([H])([H])[H])C([H])([H])[H])c2[H])C(O[H])=C1[H],1,True,True
54b9fdec11f94aed51eab69d65832059_nuc_4,COC1=CC(C)[CH+]C(Nc2nc(-n3ccnc3C)cs2)=C1,[H]C1=C(N([H])c2nc(-n3c(C([H])([H])[H])nc([H])c3[H])c([H])s2)[C+]([H])C([H])(C([H])([H])[H])C([H])=C1OC([H])([H])[H],1,True,True
21b0d719b31f4badf60e07dc2f516f06_nuc_12,CCOC(=O)NS(=O)(=O)C1=C[CH+]C(C)(CCNC(=O)c2cc(C)on2)C=C1,[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])N([H])C(=O)c2noc(C([H])([H])[H])c2[H])[C+]([H])C([H])=C1S(=O)(=O)N([H])C(=O)OC([H])([H])C([H])([H])[H],1,True,True
290d8e82a90df9eade84fdaf24914901_nuc_16,C[n+]1cccc2cccc(Oc3ccc(C(N)=O)cc3[N+](=O)[O-])c21,[H]c1c([H])c(C(=O)N([H])[H])c([H])c([N+](=O)[O-])c1Oc1c([H])c([H])c([H])c2c([H])c([H])c([H])[n+](C([H])([H])[H])c12,1,True,True
6252f8904e4b26735bf39f48c66fe25c_nuc_0,CC=[C+]/C=C\CC(Cl)[C@@H]1C[C@@H](Br)[C@@H](/C=C\C(CC)OC)O1,[H]C(=[C+]/C([H])=C(/[H])C([H])([H])C([H])(Cl)[C@@]1([H])O[C@]([H])(/C([H])=C(/[H])C([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H])[C@]([H])(Br)C1([H])[H])C([H])([H])[H],1,False,False
cd22b452a35213f0238d4ed9f1270711_nuc_18,C=CCOc1ccc2c(c1)C13CCCCC1C(C2)[N+](C)(C)CC3,[H]C([H])=C([H])C([H])([H])Oc1c([H])c([H])c2c(c1[H])C13C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])(C2([H])[H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])C3([H])[H],1,True,True
5117ae76ac66912a76e275f99f71c697_nuc_0,C[OH+]C[C@@]12O[C@@](Cn3cnc4c(Cl)ncnc43)(c3ccccc31)[C@H](O)[C@@H]2O,[H]O[C@@]1([H])[C@@]([H])(O[H])[C@@]2(C([H])([H])n3c([H])nc4c(Cl)nc([H])nc43)O[C@]1(C([H])([H])[O+]([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c12,1,False,False
983ad6a91fb2754f054b9bf88fcef667_nuc_7,CCCCOC1=CC(C)[C+](CN(CCCN)Cc2ccc(OCCCC)cc2)C=C1,[H]C1=C([H])[C+](C([H])([H])N(C([H])([H])c2c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])N([H])[H])C([H])(C([H])([H])[H])C([H])=C1OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],1,True,True
896db35f3f07421bda37b3d1beff11d2_nuc_22,C#CCNC1CCC2=C(OCCCOc3cccc(I)c3)[CH+]C(C)C=C21,[H]C#CC([H])([H])N([H])C1([H])C2=C([H])C([H])(C([H])([H])[H])[C+]([H])C(OC([H])([H])C([H])([H])C([H])([H])Oc3c([H])c([H])c([H])c(I)c3[H])=C2C([H])([H])C1([H])[H],1,True,True
aebe333aa4765915c21b56a1ac2a815d_nuc_19,C[n+]1ccc(C(=O)NNC2CCC(c3ccccc3)CC2)cc1,[H]c1c([H])c([H])c(C2([H])C([H])([H])C([H])([H])C([H])(N([H])N([H])C(=O)c3c([H])c([H])[n+](C([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H],1,True,True
d7b3ce1a34e6ab784edc34da72a28bf3_nuc_11,CCN1c2cc(O)ccc2C(C)(C)[C+]1c1cccc(O)c1,[H]Oc1c([H])c([H])c([H])c([C+]2N(C([H])([H])C([H])([H])[H])c3c([H])c(O[H])c([H])c([H])c3C2(C([H])([H])[H])C([H])([H])[H])c1[H],1,True,True
5c6ec5d276744c7419fc29de8642d708_nuc_8,CCCCC1=C2CCCCC2=NC2(C)C(=O)CCC[C+]12,[H]C([H])([H])C12N=C3C(=C(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])[C+]1C([H])([H])C([H])([H])C([H])([H])C2=O)C([H])([H])C([H])([H])C([H])([H])C3([H])[H],1,True,True
9ebb7c8f74d8b484f492243ed29d2e47_nuc_15,CC1=C(N(C)C)N=C[N+]C1(C)Cn1cc(C(=O)NCCF)c2ncc(C)cc21,[H]C1=NC(N(C([H])([H])[H])C([H])([H])[H])=C(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])n2c([H])c(C(=O)N([H])C([H])([H])C([H])([H])F)c3nc([H])c(C([H])([H])[H])c([H])c32)[N+]1,1,False,False
8de435f35c3d97d1de311d4c988a980b_nuc_0,CC1C2=C(C=C3[C+]1CC1NC3Cc3cc4c(cc31)OCO4)OCO2,[H]C1=C2[C+](C([H])([H])C3([H])c4c([H])c5c(c([H])c4C([H])([H])C2([H])N3[H])OC([H])([H])O5)C([H])(C([H])([H])[H])C2=C1OC([H])([H])O2,1,True,True
ee38e2db341fc7f46ea05083db7fa22e_nuc_19,CCc1nn2c(-c3ccccc3)c(-c3cc(OC)c([O+](C)C)c(OC)c3)nc2s1,[H]c1c([H])c([H])c(-c2c(-c3c([H])c(OC([H])([H])[H])c([O+](C([H])([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c3[H])nc3sc(C([H])([H])C([H])([H])[H])nn23)c([H])c1[H],1,True,True
9e440bfaa8580ab909502a8559bc2c5d_nuc_12,COc1cccc(NC(=O)N[C+]2C=C3C(=CC2C)SCC(=O)N3C)c1,[H]C1=C2C(=C([H])C([H])(C([H])([H])[H])[C+]1N([H])C(=O)N([H])c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H])SC([H])([H])C(=O)N2C([H])([H])[H],1,True,True
e3590bd5604d5b85d7ab3fcc85f251e1_nuc_4,C[N+]1(C(=O)[C@@H](N)C2CCCCC2)Cc2ccccc2C1,[H]c1c([H])c([H])c2c(c1[H])C([H])([H])[N+](C(=O)[C@@]([H])(N([H])[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])(C([H])([H])[H])C2([H])[H],1,True,True
454e8422b32e30e82ad6d8c94578324e_nuc_14,CCOCCN(C(=O)c1ccccc1[Cl+]C)c1cccc(C)c1C,[H]c1c([H])c([H])c(C(=O)N(c2c([H])c([H])c([H])c(C([H])([H])[H])c2C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H])c([Cl+]C([H])([H])[H])c1[H],1,True,True
e5e6224f24058934cdcbb5ca4e140efc_nuc_3,CO[C+]1C=C([N+](=O)[O-])C(Oc2nc(-c3cccnc3)nc3ccccc23)=CC1C,[H]C1=C([N+](=O)[O-])C(Oc2nc(-c3c([H])nc([H])c([H])c3[H])nc3c([H])c([H])c([H])c([H])c23)=C([H])C([H])(C([H])([H])[H])[C+]1OC([H])([H])[H],1,True,True
22147a430e5a09436e3a47a7413b6af9_nuc_12,COC(=O)C1=C(c2ccc([C+](C)OC)cc2)C[C@@H]2CC[C@H]1N2C(=O)N1CCC(C)CC1,[H]c1c([H])c([C+](OC([H])([H])[H])C([H])([H])[H])c([H])c([H])c1C1=C(C(=O)OC([H])([H])[H])[C@]2([H])N(C(=O)N3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C3([H])[H])[C@]([H])(C1([H])[H])C([H])([H])C2([H])[H],1,True,True
a628067136506ff10ceae28bcc46c7c0_nuc_12,COc1ccc(NC(=O)NC2(C(=[O+]C)N3CCN(C)CC3)CCCCC2)cc1,[H]c1c([H])c(N([H])C(=O)N([H])C2(C(=[O+]C([H])([H])[H])N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1,True,True
f44598521272805662154163c3584ea6_nuc_5,Cc1ccc([N+]2(C)CCN(C(S)=Nc3ccccc3C)CC2)cc1,[H]SC(=Nc1c([H])c([H])c([H])c([H])c1C([H])([H])[H])N1C([H])([H])C([H])([H])[N+](c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])(C([H])([H])[H])C([H])([H])C1([H])[H],1,True,True
cb7563ceae513d02113a53f6c7865d95_nuc_15,C[O+]=C1[C@H](CC(C)C)NC(=O)[C@@H]2CC[C@@H](O)N12,[H]O[C@@]1([H])N2C(=[O+]C([H])([H])[H])[C@]([H])(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])N([H])C(=O)[C@]2([H])C([H])([H])C1([H])[H],1,True,True
5b727da6767554d49bc7bf340bca6f20_nuc_9,CC1C=NC(c2ccccn2)=N[C+]1NC(=O)NC(C)(C)C,[H]C1=NC(c2nc([H])c([H])c([H])c2[H])=N[C+](N([H])C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1([H])C([H])([H])[H],1,True,True
51d6ad2b374c2de73546fc73d07618e7_nuc_27,COC(=O)[C@@]1(C)CCC=C2[C@@H]1CC[C@@H](C)[C@]2(C)CC1=C(C)NC2=C(Br)C=CC(C)[C+]12,[H]C1=C([H])C([H])(C([H])([H])[H])[C+]2C(=C1Br)N([H])C(C([H])([H])[H])=C2C([H])([H])[C@]1(C([H])([H])[H])C2=C([H])C([H])([H])C([H])([H])[C@@](C(=O)OC([H])([H])[H])(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[H],1,True,True
61e690387543ae3352b2d2a98ba0cff5_nuc_2,Cc1ccc(C2=NCCCN=C2C2=CC(C)[C+](C)C=C2)cc1,[H]C1=C([H])[C+](C([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1C1=NC([H])([H])C([H])([H])C([H])([H])N=C1c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H],1,True,True
22110cba8265d07c2d03564c595e0bf8_nuc_23,CC1C=CC=C2OCC(C)(CNCC3CCN(c4ncccn4)CC3)O[C+]21,[H]C1=C2OC([H])([H])C(C([H])([H])[H])(C([H])([H])N([H])C([H])([H])C3([H])C([H])([H])C([H])([H])N(c4nc([H])c([H])c([H])n4)C([H])([H])C3([H])[H])O[C+]2C([H])(C([H])([H])[H])C([H])=C1[H],1,True,True
e72cf11d573bf8be3500ed3a136f081c_nuc_1,CN1[C+]2C(=NN(CC(=O)Nc3cccc(Br)c3)C2(C)C)c2ccccc2S1(=O)=O,[H]c1c([H])c([H])c2c(c1[H])C1=NN(C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c(Br)c3[H])C(C([H])([H])[H])(C([H])([H])[H])[C+]1N(C([H])([H])[H])S2(=O)=O,1,True,True
b6d3b0c3a1d409528bb76b13e074d443_nuc_18,CCOc1ccc(/C=N/NC(=O)C2(O)C3=CC=CC(C)[C+]3c3ccccc32)cc1,[H]OC1(C(=O)N([H])/N=C(\[H])c2c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c2[H])C2=C([H])C([H])=C([H])C([H])(C([H])([H])[H])[C+]2c2c([H])c([H])c([H])c([H])c21,1,True,True
8eebe8dc63e15f094e64926d670d9038_nuc_26,CNS(=O)(=O)C1=CC=C[C+](C(=O)OCC(=O)N2c3ccccc3CC2C)C1C,[H]C1=C([H])[C+](C(=O)OC([H])([H])C(=O)N2c3c([H])c([H])c([H])c([H])c3C([H])([H])C2([H])C([H])([H])[H])C([H])(C([H])([H])[H])C(S(=O)(=O)N([H])C([H])([H])[H])=C1[H],1,True,True
1b7ae4fda787e591f9a3f8567e07833e_nuc_18,CCc1ncnc(N2CCC(C)(OC)CC2)c1[C+]=C(C)c1ccc(N)nc1,[H]c1nc(N2C([H])([H])C([H])([H])C(OC([H])([H])[H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([C+]=C(c2c([H])nc(N([H])[H])c([H])c2[H])C([H])([H])[H])c(C([H])([H])C([H])([H])[H])n1,1,True,True
f74c450803cd66a47391f7ad0e7a0973_nuc_9,CC12C=C(c3ccc(C(=O)O)cc3)N=C(c3cccc(Cl)c3)C1=NC=C[CH+]2,[H]OC(=O)c1c([H])c([H])c(C2=C([H])C3(C([H])([H])[H])C(=NC([H])=C([H])[C+]3[H])C(c3c([H])c([H])c([H])c(Cl)c3[H])=N2)c([H])c1[H],1,True,True
7359be097b870b70440f8e692346d697_nuc_6,COC1=C2Oc3c(OC)c(O)cc(OC)c3C(=O)[C+]2C(C)(O)C(OC)=C1OC,[H]Oc1c([H])c(OC([H])([H])[H])c2c(c1OC([H])([H])[H])OC1=C(OC([H])([H])[H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(O[H])(C([H])([H])[H])[C+]1C2=O,1,True,True
e40350d708d90438e37180aeedae4f76_nuc_1,CC1=C(C(=O)NC(c2ccccc2)C23CCC(CC2)N3)C(C)(C)[CH+]C=C1,[H]C1=C([H])[C+]([H])C(C([H])([H])[H])(C([H])([H])[H])C(C(=O)N([H])C([H])(c2c([H])c([H])c([H])c([H])c2[H])C23N([H])C([H])(C([H])([H])C2([H])[H])C([H])([H])C3([H])[H])=C1C([H])([H])[H],1,True,True
8cfe7cc3a0e40e9a60cbcbeead828bd3_nuc_11,CC(C)c1cc(C(=O)C2=C[CH+]C(C)(Oc3ccccc3)C=C2)c(O)c(O)c1O,[H]Oc1c(O[H])c(C(=O)C2=C([H])[C+]([H])C(Oc3c([H])c([H])c([H])c([H])c3[H])(C([H])([H])[H])C([H])=C2[H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c1O[H],1,True,True
a4415f4a83db623286e9aa8845b2d0d1_nuc_11,COc1cc(/C=C(\C(=O)O)[C+]2SC(S(=O)(=O)N3CCCC3)=CC2C)cc(OC)c1,[H]OC(=O)/C(=C(/[H])c1c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c1[H])[C+]1SC(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])=C([H])C1([H])C([H])([H])[H],1,True,True
56696e0204832c3345e0179049d874bf_nuc_16,CC1C=C(c2cccnc2)C=C2C=CC(=O)N(C)[C+]21,[H]C1=C([H])C2=C([H])C(c3c([H])nc([H])c([H])c3[H])=C([H])C([H])(C([H])([H])[H])[C+]2N(C([H])([H])[H])C1=O,1,True,True
1fb7feb9eb0ac0cdba64959e37a3cf8d_nuc_5,C[N+]1(Cc2ccc(C3CC3)cc2)C=C(C(=O)O)C(=O)c2c(F)ccc(F)c21,[H]OC(=O)C1=C([H])[N+](C([H])([H])[H])(C([H])([H])c2c([H])c([H])c(C3([H])C([H])([H])C3([H])[H])c([H])c2[H])c2c(F)c([H])c([H])c(F)c2C1=O,1,True,True
8955a4efaa5c4e47509c2a4e47104fb6_nuc_22,Cc1cccc2cc(C#N)c(NCCNS(=O)(=O)C3=CC=C4OCCOC4(C)[CH+]3)nc12,[H]C1=C2OC([H])([H])C([H])([H])OC2(C([H])([H])[H])[C+]([H])C(S(=O)(=O)N([H])C([H])([H])C([H])([H])N([H])c2nc3c(C([H])([H])[H])c([H])c([H])c([H])c3c([H])c2C#N)=C1[H],1,True,True
