elec_prod_name,elec_prod_smis,smiles_from_dataframe,total_charge,match_with_confs_optimized_by_orca,sanity
a947c36a75ad7a134dc517f98990e0cd_elec_13,COc1cccc(NCC2=CC=CC(C)(CNc3cccc(OC)c3)[N-]2)c1,[H]C1=C(C([H])([H])N([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])[N-]C(C([H])([H])[H])(C([H])([H])N([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])C([H])=C1[H],-1,True,True
28eb7236e7ff5416c505908c4dbd31b7_elec_19,CCN(C(=O)COC(=O)C12CC3CC(CC(N[C-](C)OC)(C3)C1)C2)C1CCCCC1,[H]N([C-](OC([H])([H])[H])C([H])([H])[H])C12C([H])([H])C3([H])C([H])([H])C([H])(C([H])([H])C(C(=O)OC([H])([H])C(=O)N(C([H])([H])C([H])([H])[H])C4([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])(C3([H])[H])C1([H])[H])C2([H])[H],-1,True,True
b3911eae3bda9f4c63be8c508f6d7aba_elec_13,CC([O-])(O)[C@H]1[C@@H](c2ccc(O)cc2)[C@H](C(=O)O)[C@@H]1c1ccc(O)cc1,[H]Oc1c([H])c([H])c([C@@]2([H])[C@]([H])(C(=O)O[H])[C@]([H])(c3c([H])c([H])c(O[H])c([H])c3[H])[C@@]2([H])C([O-])(O[H])C([H])([H])[H])c([H])c1[H],-1,True,True
7d79ff7d5de766f4e1ae0d9546ff3e18_elec_10,Cc1c(C)c2cc(OC[C-]3C=CC=CC3C)c(OCc3ccccc3)cc2oc1=O,[H]C1=C([H])[C-](C([H])([H])Oc2c(OC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c3oc(=O)c(C([H])([H])[H])c(C([H])([H])[H])c3c2[H])C([H])(C([H])([H])[H])C([H])=C1[H],-1,True,True
daaa0d5c42f197e283ad5801bdb0b236_elec_4,COCN1c2ccc(Cl)cc2C(=O)N2CCC[C@H]2C1(C)[O-],[H]c1c([H])c2c(c([H])c1Cl)C(=O)N1C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([O-])(C([H])([H])[H])N2C([H])([H])OC([H])([H])[H],-1,True,True
c4cf4ce3c48160392d41041a81bc516a_elec_4,COC1=CC(C)[C-]2NC(C(=O)O)C3CC=CC3C2=C1,[H]OC(=O)C1([H])N([H])[C-]2C(=C([H])C(OC([H])([H])[H])=C([H])C2([H])C([H])([H])[H])C2([H])C([H])=C([H])C([H])([H])C21[H],-1,True,True
156658cec642fd1da94250524323d27d_elec_20,CC12[N-]C=C(Cl)C=C1N=C(c1cc(-c3cn[nH]c3)cnc1N)N2,[H]C1=C(Cl)C([H])=C2N=C(c3c(N([H])[H])nc([H])c(-c4c([H])nn([H])c4[H])c3[H])N([H])C2(C([H])([H])[H])[N-]1,-1,True,True
bab792e0f7b561229cd5240b1c67e027_elec_20,CCCN1CCCc2c(C)c(NS(C)(=O)=O)c(C)c(NC(C)([O-])C(C)(C)C)c21,[H]N(c1c2c(c(C([H])([H])[H])c(N([H])S(=O)(=O)C([H])([H])[H])c1C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[H])C([O-])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],-1,True,True
c9f64983cd51fa36f118dcb7deb21084_elec_9,CC1(CSc2nc3c(Cl)cc(Cl)cc3n2COCCO)C=CC=C[CH-]1,[H]OC([H])([H])C([H])([H])OC([H])([H])n1c(SC([H])([H])C2(C([H])([H])[H])C([H])=C([H])C([H])=C([H])[C-]2[H])nc2c(Cl)c([H])c(Cl)c([H])c21,-1,True,True
aa244eced8e6a261bf5bf9112b434140_elec_14,CCCCC(Sc1ccc(Br)c(C)c1)C(C)([O-])O,[H]OC([O-])(C([H])([H])[H])C([H])(Sc1c([H])c([H])c(Br)c(C([H])([H])[H])c1[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],-1,True,True
27062e0a0010371cc8874874b841d7e5_elec_6,CC1=C(Cl)C=CC(C)[C-]1NC(=O)CCN1C(=O)NC(C)(C)C1=O,[H]C1=C([H])C([H])(C([H])([H])[H])[C-](N([H])C(=O)C([H])([H])C([H])([H])N2C(=O)N([H])C(C([H])([H])[H])(C([H])([H])[H])C2=O)C(C([H])([H])[H])=C1Cl,-1,True,True
1d0205cceb0315df6bc56c7ca33ee368_elec_4,CO[S-](=O)(Nc1ccc2c(c1)OCCO2)c1c(C)n(C)c(=O)n(C)c1=O,[H]c1c([H])c(N([H])[S-](=O)(OC([H])([H])[H])c2c(C([H])([H])[H])n(C([H])([H])[H])c(=O)n(C([H])([H])[H])c2=O)c([H])c2c1OC([H])([H])C([H])([H])O2,-1,False,False
a851d60511e6717b441c5023c0fe9d9e_elec_14,CC(=O)OC(C(=O)NC1CCCCC1)C1(C)[CH-]C=CC=C1Cl,[H]C1=C([H])[C-]([H])C(C([H])([H])[H])(C([H])(OC(=O)C([H])([H])[H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C(Cl)=C1[H],-1,True,True
cba6e74076892ac21cddca0ac3bb76f5_elec_4,CN=[C-]C1=C(C)NC(=O)C1(NC(=O)c1cccc(Cl)c1)C(F)(F)F,[H]c1c([H])c(Cl)c([H])c(C(=O)N([H])C2(C(F)(F)F)C(=O)N([H])C(C([H])([H])[H])=C2[C-]=NC([H])([H])[H])c1[H],-1,True,True
e8bc710670c398be7f81d5d794327484_elec_5,C/C=C(\C)[C-](C[C@H]1C2=COC(/C=C/[C@@H](C)CC)=CC2=C(Cl)C(=O)[C@@]1(C)O)OC,[H]O[C@]1(C([H])([H])[H])C(=O)C(Cl)=C2C([H])=C(/C([H])=C(\[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])OC([H])=C2[C@]1([H])C([H])([H])[C-](OC([H])([H])[H])/C(=C(\[H])C([H])([H])[H])C([H])([H])[H],-1,True,True
555dd43a357896f60758b7e0e2496a33_elec_21,CN(C(=O)c1ccccc1)c1cc(O/N=[N+](\[O-])N(C)C)c([N+](C)([O-])[O-])cc1[N+](=O)[O-],[H]c1c([H])c([H])c(C(=O)N(c2c([H])c(O/N=[N+](\[O-])N(C([H])([H])[H])C([H])([H])[H])c([N+]([O-])([O-])C([H])([H])[H])c([H])c2[N+](=O)[O-])C([H])([H])[H])c([H])c1[H],-1,True,True
48baf7e95527b984ee0d9fd7088af4f5_elec_8,Cc1cc(C)nc(N2C3=C([CH-]N2C)C(=O)CCC3)n1,[H]c1c(C([H])([H])[H])nc(N2C3=C(C(=O)C([H])([H])C([H])([H])C3([H])[H])[C-]([H])N2C([H])([H])[H])nc1C([H])([H])[H],-1,True,True
05085aa1ccd1174ca23a83bcadfe8fc0_elec_13,CCOc1ccccc1N1CC([C-](NCCOc2ccccc2OC)OC)CC1=O,[H]c1c([H])c([H])c(OC([H])([H])C([H])([H])N([H])[C-](OC([H])([H])[H])C2([H])C([H])([H])C(=O)N(c3c([H])c([H])c([H])c([H])c3OC([H])([H])C([H])([H])[H])C2([H])[H])c(OC([H])([H])[H])c1[H],-1,True,True
67f0c8e458d83d27d2ece3ba81cef7ca_elec_2,CC([CH-]Cl)[C@@]1(C)C[C@](Cl)(CBr)[C@@H](Br)C[C@H]1Cl,[H][C-](Cl)C([H])(C([H])([H])[H])[C@@]1(C([H])([H])[H])C([H])([H])[C@](Cl)(C([H])([H])Br)[C@@]([H])(Br)C([H])([H])[C@@]1([H])Cl,-1,True,True
0a71d207dcf8ecd5753c40a921db8893_elec_3,CC[S-](=O)(OC)Oc1ccc2c(c1)C(C)(C)CO2,[H]c1c([H])c2c(c([H])c1O[S-](=O)(OC([H])([H])[H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])O2,-1,False,False
877909f0484fabe7134ef900a6f0640a_elec_21,CC1=CC(C)=C(OCCCCCCN2CCNCC2)[C-](Br)C1C,[H]C1=C(C([H])([H])[H])C([H])(C([H])([H])[H])[C-](Br)C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])=C1C([H])([H])[H],-1,True,True
99bafb009c6c75d8896fb9f0b5eb852e_elec_5,CC1(NC(=S)NN)C(F)=C(F)C(F)=C(F)[C-]1F,[H]N([H])N([H])C(=S)N([H])C1(C([H])([H])[H])C(F)=C(F)C(F)=C(F)[C-]1F,-1,True,True
3feed700fa589739c260b80004c5171c_elec_23,CCC(C)(C(=O)Nc1ccccc1C)N(C(=O)CNC(C)=O)[C-]1C(C)=CC=CC1C,[H]C1=C(C([H])([H])[H])[C-](N(C(=O)C([H])([H])N([H])C(=O)C([H])([H])[H])C(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2C([H])([H])[H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1[H],-1,True,True
fd3fb97d89a2c3649c7a328b4f310c9d_elec_2,C[C-]1C=C2NC(=O)c3cccc([N+](=O)[O-])c3COC2=CC1C,[H]C1=C2C(=C([H])C([H])(C([H])([H])[H])[C-]1C([H])([H])[H])OC([H])([H])c1c(c([H])c([H])c([H])c1[N+](=O)[O-])C(=O)N2[H],-1,True,True
00938742481fdc149e27acded9c98368_elec_22,COC(=O)c1ccccc1SC(CC(=O)c1ccccc1)[C-]1C=CC(F)=CC1C,[H]C1=C([H])[C-](C([H])(Sc2c([H])c([H])c([H])c([H])c2C(=O)OC([H])([H])[H])C([H])([H])C(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])=C1F,-1,True,True
bf5156ffc2b03d131bf67f664900577d_elec_0,CO[N-]c1c(O)nc2c(F)c(F)c(F)c(F)c2c1O,[H]Oc1nc2c(F)c(F)c(F)c(F)c2c(O[H])c1[N-]OC([H])([H])[H],-1,True,True
b3c8be2766f907ae925bd5af0e1c2d91_elec_9,CO[C-](O)[C@@H]1CC2(CC2)C[C@@H]1N,[H]O[C-](OC([H])([H])[H])[C@]1([H])C([H])([H])C2(C([H])([H])C2([H])[H])C([H])([H])[C@]1([H])N([H])[H],-1,True,True
1f5e7438b579cd115401fe4f6e48b9c7_elec_19,CN([O-])c1ccc(N(CCOS(C)(=O)=O)CCOS(C)(=O)=O)cc1Cl,[H]c1c([H])c(N(C([H])([H])C([H])([H])OS(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])OS(=O)(=O)C([H])([H])[H])c([H])c(Cl)c1N([O-])C([H])([H])[H],-1,True,True
0c49cc83f2b8578d10c71bc64e9d2b7a_elec_9,COc1ccc(CN[C-](/C=C/c2ccc(OCCCF)cc2)OC)cc1,[H]/C(=C(/[H])[C-](OC([H])([H])[H])N([H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1c([H])c([H])c(OC([H])([H])C([H])([H])C([H])([H])F)c([H])c1[H],-1,True,True
531f0a91dcc0d85ad5daa70c81ec76c3_elec_22,CC1C=C(F)C(Oc2ncccc2/C(=N/O)Nc2cccc(F)c2)=C(F)[CH-]1,[H]O/N=C(/c1c(OC2=C(F)[C-]([H])C([H])(C([H])([H])[H])C([H])=C2F)nc([H])c([H])c1[H])N([H])c1c([H])c([H])c([H])c(F)c1[H],-1,True,True
aadd942f631a3a626b9cd60063fe30f7_elec_10,CO[C-](NCc1ccc(N(C)C)cc1)c1cc2c(-c3ccccc3)n[nH]c2s1,[H]c1c([H])c([H])c(-c2nn([H])c3sc([C-](OC([H])([H])[H])N([H])C([H])([H])c4c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])c([H])c23)c([H])c1[H],-1,True,True
4005dbd56c3fc2cc02bd485f44f5a529_elec_4,CCN1[N-]C(C)C=C1C(=O)Nc1nccs1,[H]C1=C(C(=O)N([H])c2nc([H])c([H])s2)N(C([H])([H])C([H])([H])[H])[N-]C1([H])C([H])([H])[H],-1,True,True
fc6c3df3a9f0b11afc2a0aafb217c8a4_elec_24,COc1cccc(NC(C(=O)c2c[nH]c3cc(OC)ccc23)C2=CC(C)[CH-]C=C2)c1,[H]C1=C([H])[C-]([H])C([H])(C([H])([H])[H])C([H])=C1C([H])(C(=O)c1c([H])n([H])c2c([H])c(OC([H])([H])[H])c([H])c([H])c12)N([H])c1c([H])c([H])c([H])c(OC([H])([H])[H])c1[H],-1,True,True
ee7cc6c02a6aee16998839392e66c141_elec_5,CC1CC2=CC(C)[C-]3C[C@@H]4c5c(cc(O)cc5C3=C2O1)CCN4C,[H]Oc1c([H])c2c3c(c1[H])C([H])([H])C([H])([H])N(C([H])([H])[H])[C@]3([H])C([H])([H])[C-]1C2=C2OC([H])(C([H])([H])[H])C([H])([H])C2=C([H])C1([H])C([H])([H])[H],-1,True,True
ad8f9047422f631da7081c47020d510f_elec_13,CC1C=C(I)C=C[C-]1C#CCOC(c1cccs1)c1cccnc1Cl,[H]C1=C([H])[C-](C#CC([H])([H])OC([H])(c2sc([H])c([H])c2[H])c2c(Cl)nc([H])c([H])c2[H])C([H])(C([H])([H])[H])C([H])=C1I,-1,True,True
497fd5bead5d44772d1c7c068270b969_elec_8,CON([O-])c1ccc(CC(N)c2ccc(O)cc2O)cc1,[H]Oc1c([H])c([H])c(C([H])(N([H])[H])C([H])([H])c2c([H])c([H])c(N([O-])OC([H])([H])[H])c([H])c2[H])c(O[H])c1[H],-1,False,False
e641a4b40552334d312aec47d393bc92_elec_19,CN(C)C(=O)[C@H]1CC[C@@H]2[C@@H](CCN2CC2=CC=C[CH-]N2C)O1,[H]C1=C([H])[C-]([H])N(C([H])([H])[H])C(C([H])([H])N2C([H])([H])C([H])([H])[C@@]3([H])O[C@@]([H])(C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]23[H])=C1[H],-1,True,True
ce81e55f285e13e399c1d537f40e72f4_elec_22,CCCn1nc(NS(=O)(=O)c2ccccc2)c2cc3c(nc21)=CC(C)[C-](C)C=3,[H]C1=c2nc3c(c(N([H])S(=O)(=O)c4c([H])c([H])c([H])c([H])c4[H])nn3C([H])([H])C([H])([H])C([H])([H])[H])c([H])c2=C([H])[C-](C([H])([H])[H])C1([H])C([H])([H])[H],-1,True,True
f26bd9d27d347cbeb5915dc6466535ce_elec_15,CC1C=NC(S(=O)(=O)c2cccc(/C=C/C(=O)NO)c2)=C[CH-]1,[H]ON([H])C(=O)/C([H])=C(\[H])c1c([H])c([H])c([H])c(S(=O)(=O)C2=C([H])[C-]([H])C([H])(C([H])([H])[H])C([H])=N2)c1[H],-1,True,True
e034122b94923b2f24a37b0505968c70_elec_4,CCCN1c2nc(C3CCCC3)[nH]c2C(=O)N(C)C1(C)[O-],[H]n1c(C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])nc2c1C(=O)N(C([H])([H])[H])C([O-])(C([H])([H])[H])N2C([H])([H])C([H])([H])C([H])([H])[H],-1,True,True
3ef5d77a995568df7c56793ef0867958_elec_10,Cn1c2c(c(=O)[nH]c1=O)N(Cc1cccc(Br)c1)C(C)(SCC(N)=O)[N-]2,[H]c1c([H])c(Br)c([H])c(C([H])([H])N2c3c(n(C([H])([H])[H])c(=O)n([H])c3=O)[N-]C2(SC([H])([H])C(=O)N([H])[H])C([H])([H])[H])c1[H],-1,False,False
e0852e547ca82bc04b8dfff28342a0b7_elec_6,CC1C(c2ccc(N)cc2)=NC(N)=N[C-]1N1CCN(C)CC1,[H]c1c([H])c(N([H])[H])c([H])c([H])c1C1=NC(N([H])[H])=N[C-](N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])C1([H])C([H])([H])[H],-1,True,True
32ac26c438ae78425b02a9ed69f5dd74_elec_10,CCc1nc(NC(=O)C2=CC(C)[CH-]C=N2)sc1S(=O)(=O)Cc1ccc(C)cc1,[H]C1=NC(C(=O)N([H])c2nc(C([H])([H])C([H])([H])[H])c(S(=O)(=O)C([H])([H])c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])s2)=C([H])C([H])(C([H])([H])[H])[C-]1[H],-1,True,True
930b8f27609e51f910baf0832cee1eb6_elec_2,COC1(C)[CH-]C=CC=C1C(=O)N1CC2CN(c3cnc4ccccc4n3)C2C1,[H]C1=C([H])[C-]([H])C(OC([H])([H])[H])(C([H])([H])[H])C(C(=O)N2C([H])([H])C3([H])N(c4nc5c([H])c([H])c([H])c([H])c5nc4[H])C([H])([H])C3([H])C2([H])[H])=C1[H],-1,True,True
379794a7dfcf56b435d980c9308a9003_elec_20,CC12C=CNC1=C(Cl)C=C(c1ccn3c(CC(F)(F)F)cnc3c1Cl)[CH-]2,[H]C1=C(c2c([H])c([H])n3c(C([H])([H])C(F)(F)F)c([H])nc3c2Cl)[C-]([H])C2(C([H])([H])[H])C([H])=C([H])N([H])C2=C1Cl,-1,True,True
eafee2adbf6c3673d031418966f591cb_elec_7,Cc1ccc(CNC(C)([O-])c2cccc(N3CCCS3(=O)=O)c2)cc1,[H]c1c([H])c(N2C([H])([H])C([H])([H])C([H])([H])S2(=O)=O)c([H])c(C([O-])(N([H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])[H])c1[H],-1,True,True
8bffc31ca9eadd161dc1dcac4d310a5f_elec_20,CC1(O)C=CC(CC(O)CC(=O)CCCc2ccc(O)c(O)c2)=C[CH-]1,[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])C([H])(O[H])C([H])([H])C2=C([H])[C-]([H])C(O[H])(C([H])([H])[H])C([H])=C2[H])c([H])c1O[H],-1,True,True
17352cccb51f90ddad3d7e06c2a51c4f_elec_21,CC(=O)NCc1cccc2c1OCCC1=C2N(C)[C-](N=C(N)N)S1,[H]c1c([H])c2c(c(C([H])([H])N([H])C(=O)C([H])([H])[H])c1[H])OC([H])([H])C([H])([H])C1=C2N(C([H])([H])[H])[C-](N=C(N([H])[H])N([H])[H])S1,-1,False,False
b495b8984c3287094edd9def036e534f_elec_15,Cc1ccccc1-n1c(S)nnc1C1=CC(C)[C-](Br)O1,[H]Sc1nnc(C2=C([H])C([H])(C([H])([H])[H])[C-](Br)O2)n1-c1c([H])c([H])c([H])c([H])c1C([H])([H])[H],-1,False,False
fa878d6f6605cbc550393c98ddf71800_elec_11,CO[C-]1N=C(N)C=CN1C1C=CCO1,[H]C1=C([H])N(C2([H])OC([H])([H])C([H])=C2[H])[C-](OC([H])([H])[H])N=C1N([H])[H],-1,True,True
ccca6556ad88699817bd85a32d8e19dd_elec_9,CC(C)=CCNC1=N[CH-]N(C)c2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(n2c([H])nc3c2N(C([H])([H])[H])[C-]([H])N=C3N([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])[C@]([H])(O[H])C1([H])[H],-1,True,True
e3af3f7dadae9bb3db27822dad9ad05b_elec_12,CN([CH-]c1c(O)ccc2ccccc12)Nc1ccccc1,[H]Oc1c([H])c([H])c2c([H])c([H])c([H])c([H])c2c1[C-]([H])N(N([H])c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H],-1,True,True
40d6ee2d5ef9c8a1dbbea01aaba4109b_elec_3,CCOC(C)([O-])C(NC(C)=O)C(OC(C)=O)c1cccc(N(CCO)CCO)c1,[H]OC([H])([H])C([H])([H])N(c1c([H])c([H])c([H])c(C([H])(OC(=O)C([H])([H])[H])C([H])(N([H])C(=O)C([H])([H])[H])C([O-])(OC([H])([H])C([H])([H])[H])C([H])([H])[H])c1[H])C([H])([H])C([H])([H])O[H],-1,True,True
5f376e7d76490d6ef94cdc949f49c656_elec_14,CCOP1(=O)OC(C2CC2)=C(Br)C2=CC(C)[C-](OC)C=C21,[H]C1=C2C(=C([H])C([H])(C([H])([H])[H])[C-]1OC([H])([H])[H])C(Br)=C(C1([H])C([H])([H])C1([H])[H])OP2(=O)OC([H])([H])C([H])([H])[H],-1,True,True
6fdb45750475e1de0e7ec81223e79b10_elec_18,CC1(C2CC2)N=C(CN2CCCC2C(=O)OCc2ccccc2)O[N-]1,[H]c1c([H])c([H])c(C([H])([H])OC(=O)C2([H])N(C([H])([H])C3=NC(C([H])([H])[H])(C4([H])C([H])([H])C4([H])[H])[N-]O3)C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],-1,True,True
a53151faf457c5d659a6482eb2bacb68_elec_9,CO[C-](Nc1ccc(-c2c(C)sc3ncnc(N)c23)cc1)Nc1cc(C)cc(C)c1,[H]c1nc(N([H])[H])c2c(-c3c([H])c([H])c(N([H])[C-](OC([H])([H])[H])N([H])c4c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c4[H])c([H])c3[H])c(C([H])([H])[H])sc2n1,-1,True,True
fe169ec4bf6c5c4ab5895d474c235b2e_elec_0,CN=[C-]c1cc(F)cc(C#Cc2csc(I)n2)c1,[H]c1sc(I)nc1C#Cc1c([H])c(F)c([H])c([C-]=NC([H])([H])[H])c1[H],-1,True,True
69972ad72b21edb89ed706ce51d53c3f_elec_0,CO[C-](O)CCC[C@@H]1[C@H]2CCCN3CCC[C@@H](CN1CCO)[C@@H]23,[H]O[C-](OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])N(C([H])([H])C([H])([H])O[H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])[C@@]32[H],-1,True,True
be0fd00ba5074941ca5abb9fe19340aa_elec_24,CCOC(=O)C1(O)Oc2cc(OC)cc(OC)c2C(=O)C1C1=C[CH-]C(C)C=C1,[H]OC1(C(=O)OC([H])([H])C([H])([H])[H])Oc2c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2C(=O)C1([H])C1=C([H])[C-]([H])C([H])(C([H])([H])[H])C([H])=C1[H],-1,True,True
b69357c27a9392c5ba87b6dd3c0949fb_elec_12,COc1cc(-c2c[nH]c(C(=O)[C-]3C=CC(O)=CC3C)n2)cc(OC)c1OC,[H]OC1=C([H])C([H])(C([H])([H])[H])[C-](C(=O)c2nc(-c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])c([H])n2[H])C([H])=C1[H],-1,True,True
efc03728e08c8ced3c9d31a1a0a9730f_elec_11,CC(=O)N(CCC1CCN(CC2(C)C=CC=C[CH-]2)CC1)c1cccc(F)c1,[H]C1=C([H])[C-]([H])C(C([H])([H])[H])(C([H])([H])N2C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])c3c([H])c([H])c([H])c(F)c3[H])C([H])([H])C2([H])[H])C([H])=C1[H],-1,True,True
6d6427342a92029646af4976906129bc_elec_19,CC1C=Cn2c(C3CC3)nc(C(=O)NC(C3CC3)C3CC3)c2[CH-]1,[H]C1=C([H])C([H])(C([H])([H])[H])[C-]([H])c2c(C(=O)N([H])C([H])(C3([H])C([H])([H])C3([H])[H])C3([H])C([H])([H])C3([H])[H])nc(C3([H])C([H])([H])C3([H])[H])n21,-1,True,True
b8ede65b10ea0cfcf0e58f7e8c40a949_elec_3,CC1C=CC=C(c2c(F)cccc2F)[C-]1C=O,[H]C(=O)[C-]1C(c2c(F)c([H])c([H])c([H])c2F)=C([H])C([H])=C([H])C1([H])C([H])([H])[H],-1,True,True
768b9e9264dc5b70fcf1dee212481959_elec_3,CC(C)C1(C)[CH-]C(C=O)=C([C@@]2(C)CCCC(C)(C)[C@@H]2C=O)C=C1O,[H]OC1=C([H])C([C@@]2(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]2([H])C([H])=O)=C(C([H])=O)[C-]([H])C1(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],-1,True,True
008c271d4bef6555c5cf4dad43d81ecf_elec_13,CC1C=C2C(=C[CH-]1)C1NC2[C@@H](O)c2ccccc21,[H]O[C@@]1([H])c2c([H])c([H])c([H])c([H])c2C2([H])C3=C([H])[C-]([H])C([H])(C([H])([H])[H])C([H])=C3C1([H])N2[H],-1,True,True
85aae5f24c7fe95ec773bf535513839d_elec_16,CC1(c2c(-c3ccccc3)ccc(/C=N/O)c2N)C=CC=C[CH-]1,[H]O/N=C(\[H])c1c([H])c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c(C2(C([H])([H])[H])C([H])=C([H])C([H])=C([H])[C-]2[H])c1N([H])[H],-1,True,True
5bc631812bb7d5b3431b231bb864be31_elec_20,Cc1ccc(CSc2nnc(NC(=O)C3COC4=C[CH-]C(C)C=C4O3)s2)cc1,[H]C1=C2OC([H])([H])C([H])(C(=O)N([H])c3nnc(SC([H])([H])c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])s3)OC2=C([H])C([H])(C([H])([H])[H])[C-]1[H],-1,True,True
2bb614eecb067c8eec37d14a14abd9c6_elec_4,CC1C=C(C#N)C(/C=N/Nc2nc(-c3ccccc3)c3cc(Br)ccc3n2)=C[CH-]1,[H]C1=C(/C([H])=N/N([H])c2nc(-c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c(Br)c([H])c([H])c3n2)C(C#N)=C([H])C([H])(C([H])([H])[H])[C-]1[H],-1,True,True
6f73a85f417be7e8dca69253fd383222_elec_22,CC1C=C(C(F)(F)F)C=C2C=C3C(=Nc4ccc(C#N)cc43)N(C)[C-]21,[H]C1=C2C(=Nc3c([H])c([H])c(C#N)c([H])c32)N(C([H])([H])[H])[C-]2C1=C([H])C(C(F)(F)F)=C([H])C2([H])C([H])([H])[H],-1,True,True
f20617923b08508916435fcd135ab156_elec_20,CC1C=Cc2ccc(CN3CCN(S(=O)(=O)c4ccccc4)CC3)c(O)c2[CH-]1,[H]Oc1c2c(c([H])c([H])c1C([H])([H])N1C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C1([H])[H])C([H])=C([H])C([H])(C([H])([H])[H])[C-]2[H],-1,True,True
bc14938253e3de049ab716c2ea9cb039_elec_14,CO[C-](NCC(=O)Nc1c(C)cccc1C)C1CC(C)(C)NC1(C)C,[H]c1c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])N([H])[C-](OC([H])([H])[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])N([H])C2(C([H])([H])[H])C([H])([H])[H])c(C([H])([H])[H])c1[H],-1,True,True
d5b109d8cfe96a41c20fc6d6e64a2f38_elec_21,CCCCN(CCCC)C(=O)C1=C(C)Nc2ccnn2C1C1(C)C=C(Cl)C(Cl)=C[CH-]1,[H]C1=C(Cl)C(Cl)=C([H])C(C([H])([H])[H])(C2([H])C(C(=O)N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=C(C([H])([H])[H])N([H])c3c([H])c([H])nn32)[C-]1[H],-1,True,True
579290983a35312d4768feb61f916b5f_elec_3,COc1ccc(C[C@H]2C[C@@H](CC3=CC(C)[C-](OC)C=C3)C3CCC2N3C)cc1,[H]C1=C([H])[C-](OC([H])([H])[H])C([H])(C([H])([H])[H])C([H])=C1C([H])([H])[C@@]1([H])C2([H])N(C([H])([H])[H])C([H])(C([H])([H])C2([H])[H])[C@@]([H])(C([H])([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C1([H])[H],-1,True,True
